SUM149_DMSO_12H_R	SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	SUM149R_JQ1_12H_R
TMEM11	24.8673	19.28475	26.98335	24.78765
TMEM110	3.65313	5.12344	3.99934	6.14792
TMEM110-MUSTN1	0.61010615	1.33946	0.6124835	0.9334565
TMEM115	26.0077	27.9849	24.20425	23.20125
TMEM116	8.27361	8.166905	8.32547	8.955835
TMEM117	2.87685	0.895573	1.55279	0.9320095
TMEM120A	11.43155	12.2618	10.5282	9.76311
TMEM120B	3.81241	4.152015	4.11945	4.490415
TMEM123	77.5855	49.7583	100.25705	88.0058
TMEM125	11.4472	18.2643	11.07318	12.08255
TMEM126A	39.5514	14.182	41.3773	20.24545
TMEM126B	62.7494	43.43515	69.901	48.5846
TMEM127	12.2703	18.46345	16.8693	23.03085
TMEM128	7.570245	10.04665	7.01144	8.115395
TMEM129	20.4517	39.23185	8.67792	17.73565
TMEM131	6.3775	8.028345	6.917975	8.89513
TMEM132A	24.9412	34.0991	29.0346	44.92595
TMEM134	46.93325	61.723	24.7066	29.27955
TMEM135	3.649015	4.048865	4.095105	3.94667
TMEM136	1.755	1.80663	1.67626	1.85424
TMEM138	22.28245	21.78655	24.156	25.7041
TMEM139	2.101825	1.7123	4.631035	3.07641
TMEM140	3.279755	2.290785	5.36357	4.41567
TMEM141	84.20595	63.5665	81.1694	68.61585
TMEM143	2.158015	1.352965	1.441945	1.207235
TMEM144	4.102475	0.92767	3.098285	1.0566075
TMEM147	80.1205	60.41705	110.5665	96.4724
TMEM14A	53.73255	49.3947	57.72165	53.27465
TMEM14B	116.793	95.4433	75.5142	60.6889
TMEM14C	109.441	88.4297	80.0811	66.954
TMEM150A	6.195575	17.47945	6.19799	11.5262
TMEM151A	0.31206	0.384578	1.689475	1.76445
TMEM154	14.2265	7.643735	12.88915	4.95621
TMEM156	1.945605	0.4010335	0.8423115	0.309692
TMEM158	6.251725	9.198765	11.70055	20.43535
TMEM159	5.38887	5.440475	7.866605	7.111815
TMEM160	19.41765	16.63395	16.49635	18.20875
TMEM161A	20.17625	14.8549	23.72135	20.12625
TMEM161B	10.5814	8.33177	11.89365	10.1329
TMEM161B-AS1	3.47059	3.680365	1.166535	0.962458
TMEM164	6.68935	5.35467	6.21584	6.728775
TMEM165	25.75025	19.55775	35.79195	33.22265
TMEM167A	21.36115	16.6585	28.6876	26.37955
TMEM167B	12.4412	12.69765	9.12798	8.804175
TMEM168	6.22649	4.40521	9.44192	8.804955
TMEM169	1.334115	1.641375	0.4376185	0.404308
TMEM17	2.27565	1.26227	2.700375	1.517305
TMEM170A	11.6293	15.05425	12.89895	15.0877
TMEM170B	2.18439	1.1438	1.783385	1.37799
TMEM171	1.249815	0.6977925	2.1255	0.9896115
TMEM173	5.47113	4.419555	6.20931	3.28404
TMEM175	4.089635	15.59855	1.77351	5.58688
TMEM177	12.2061	10.7388	9.5116	11.0107
TMEM179B	44.13565	76.8265	42.1613	64.4672
TMEM18	23.24505	28.4244	27.12035	27.9053
TMEM180	4.16768	2.23381	3.10562	2.868505
TMEM181	16.32385	14.63315	22.57135	20.32065
TMEM182	1.532335	1.98739	1.976455	2.243975
TMEM183A	5.736925	6.056935	5.396555	6.000365
TMEM183B	76.5181	76.27265	57.91115	59.34815
TMEM184A	5.54776	4.25921	6.88316	2.615725
TMEM184B	25.01735	36.7324	32.80295	43.30345
TMEM184C	9.74355	16.6991	12.13985	18.9509
TMEM185A	15.6782	19.7817	15.8292	17.76935
TMEM185B	12.3163	12.40655	16.73845	19.58555
TMEM186	14.26075	12.3182	13.85955	14.0128
TMEM187	4.368985	10.505255	2.10079	4.77384
TMEM189	34.4922	38.5614	28.52945	25.3719
TMEM189-UBE2V1	0.83883	0.290429	0.2457295	0.1363725
TMEM19	7.331385	7.388265	8.461555	11.77845
TMEM190	0.8620245	1.239016	0.5834875	0.3508005
TMEM191A	0.6947665	1.314615	0.5554565	0.880638
TMEM192	13.4647	13.1101	10.04815	10.41665
TMEM194A	17.903	10.81245	22.02645	19.6217
TMEM194B	5.06989	2.406175	3.28509	2.99233
TMEM198	3.96878	2.91463	5.402985	4.639855
TMEM198B	2.78522	4.85757	2.267115	2.691915
TMEM199	23.33805	22.5096	35.5901	34.8681
TMEM2	4.46019	17.77355	5.779145	13.469
TMEM200A	0.8945425	0.5224375	1.849705	1.999995
TMEM200B	25.26635	3.74784	6.974855	3.649385
TMEM201	21.2033	11.547	13.7267	10.57155
TMEM203	44.87445	40.7947	54.02965	58.1072
TMEM205	133.3705	99.29335	175.665	152.159
TMEM206	9.57138	10.7128	8.667075	9.94911
TMEM208	97.438	119.033	88.2353	90.16625
TMEM209	9.523595	8.265005	13.6331	13.3601
TMEM212	7.020275	8.63884	5.90845	5.142925
TMEM214	27.1829	27.4369	27.9755	32.28595
TMEM216	19.4435	13.9432	16.0339	12.223
TMEM217	0.2928335	1.51438	0.2117445	0.338514
TMEM218	1.66044	0.7049265	1.571295	0.894032
TMEM219	25.087	22.0158	21.143	20.4989
TMEM222	20.63355	23.1789	11.84735	13.10865
TMEM223	54.6921	24.99215	39.3666	23.33115
TMEM230	45.34175	48.6186	39.7489	48.7962
TMEM231	5.672	3.34634	5.269895	4.23963
TMEM234	7.963195	5.74508	2.36421	2.56615
TMEM237	2.089845	0.9393245	2.787995	2.34662
TMEM238	14.5178	12.3934	7.756215	9.52516
TMEM241	7.972425	6.21306	11.6081	8.97449
TMEM242	3.863685	7.669025	4.15572	5.89606
TMEM243	20.7799	15.1451	24.15115	19.57735
TMEM245	14.66385	15.1633	16.5668	18.5293
TMEM248	60.684	43.28125	73.3373	63.41675
TMEM249	0.531697	1.28168	0.4455675	0.6811365
TMEM25	8.3368	7.188175	7.41921	7.768545
TMEM251	17.66835	31.75625	16.4678	31.3427
TMEM253	1.352965	0.4706405	1.464725	0.4498715
TMEM254	5.9897	2.774475	5.108295	3.144885
TMEM255B	2.24227	3.480995	6.221575	8.456385
TMEM256	109.8645	163.2655	73.162	111.3515
TMEM258	198.1325	165.631	200.3585	183.251
TMEM259	59.47565	62.3578	78.1119	81.01165
TMEM27	0.5771045	1.025806	0.1321657	0.2311955
TMEM30A	31.73735	38.0109	35.01655	43.2624
TMEM30B	18.98585	17.5311	16.46435	14.3334
TMEM33	15.5607	15.797	14.5124	14.34735
TMEM38A	9.43936	7.24404	9.089435	7.535025
TMEM38B	17.4091	18.9962	28.9773	34.2189
TMEM39A	10.71035	10.2452	10.129605	9.568755
TMEM39B	13.40065	19.51375	8.422375	9.370145
TMEM41A	11.61475	18.66605	14.687	20.55775
TMEM41B	12.18975	17.1743	14.0985	15.38275
TMEM42	11.97075	14.9731	11.9629	12.6117
TMEM43	57.18625	53.8051	78.58445	71.2245
TMEM44	6.877775	6.00159	4.03037	3.582555
TMEM44-AS1	5.260135	10.26455	3.45687	4.412465
TMEM45A	17.5628	6.835895	7.018055	4.631545
TMEM47	1.04741	3.86266	0.01859485	0.135662
TMEM48	45.7845	19.7023	45.67905	29.45135
TMEM5	22.5598	24.47245	23.91765	27.82
TMEM50A	46.73295	73.57825	31.6291	48.2126
TMEM50B	7.512995	17.5931	7.0375	14.3969
TMEM51	8.779695	6.008535	5.43694	3.84149
TMEM52	1.2060945	3.12775	0.4466045	0.9591995
TMEM53	3.43944	6.0637	2.3764	3.379295
TMEM54	51.94045	26.68515	26.7796	17.00575
TMEM55A	4.79045	7.751535	3.55835	4.216555
TMEM55B	19.98215	18.1836	20.86595	22.08865
TMEM56	5.610395	4.1046	5.42106	5.519455
TMEM56-RWDD3	2.84705	2.38269	2.42428	2.31681
TMEM57	13.6077	16.1948	7.51535	8.72977
TMEM59	76.72205	102.4425	70.48635	84.2212
TMEM60	17.9308	19.1104	21.52065	17.72595
TMEM61	1.49986	0.317964	1.436915	0.743143
TMEM62	8.610615	4.675685	11.484	5.55838
TMEM63A	40.29085	31.2017	21.4673	15.70875
TMEM63B	20.87915	24.23775	13.14805	13.35745
TMEM64	6.922255	5.76326	9.33934	8.54822
TMEM65	7.28659	6.415395	7.21257	5.632105
TMEM66	48.7116	97.85415	35.65215	69.40005
TMEM67	1.76562	1.309635	1.205625	0.796015
TMEM68	4.45816	3.200925	4.834165	4.46881
TMEM69	38.0792	32.0527	24.57385	22.8502
TMEM70	30.8032	30.80195	28.46315	31.81015
TMEM74	0.944427	1.413385	0.73357	1.24619
TMEM79	5.328305	5.290805	4.149305	4.25743
TMEM80	5.35048	5.00112	5.098005	4.690615
TMEM81	1.707265	2.687665	1.850715	2.802155
TMEM86B	2.10528	3.774095	2.82679	3.4945
TMEM87A	19.56495	23.96625	31.24185	36.23445
TMEM87B	9.5546	11.19315	11.86625	10.63375
TMEM88	0.370783	1.147335	0.377481	0.3820835
TMEM8A	15.42665	17.23775	14.0304	17.6551
TMEM9	84.67545	47.28635	54.4307	35.62645
TMEM91	2.84692	1.39122	1.023053	1.305035
TMEM97	23.1442	6.93653	35.3648	26.8059
TMEM99	5.958775	2.44382	6.9114	3.634345
TMEM9B	19.0673	29.47695	27.23305	32.4691
TMEM9B-AS1	1.4413	2.136495	1.75527	1.863895
TMF1	7.38473	10.150835	7.24571	8.87087
TMLHE	24.2275	17.4285	16.99315	12.5357
TMOD2	1.61771	1.826565	2.55605	3.18259
TMOD3	23.5001	33.1908	37.91835	45.88105
TMPO	72.20205	35.6244	82.80435	67.0698
TMPO-AS1	3.235215	1.447915	2.264005	2.28275
TMPPE	1.22103	1.0713595	1.47443	0.9339
TMPRSS3	2.89015	0.825967	2.823685	1.143565
TMSB10	3399.845	4730.615	2926.325	3492.765
TMSB15B	2.6864	2.048965	2.94919	2.730905
TMSB4X	609.2525	999.5115	531.612	723.0995
TMTC1	7.96433	5.889955	12.8753	9.475715
TMTC2	3.140335	6.481735	4.61005	7.52376
TMTC3	6.53567	8.42742	8.198875	10.20015
TMTC4	2.49527	0.751898	2.393365	1.24095
TMUB1	32.03455	14.6165	25.2897	16.01725
TMUB2	14.1611	13.1752	14.7951	12.5295
TMX1	32.302	28.04695	34.11105	36.649
TMX2	125.8995	91.59415	165.972	116.0555
TMX2-CTNND1	0.336533	0.01	2.1365805	0.01098205
TMX3	30.5864	22.61395	34.6826	27.87345
TMX4	22.03315	23.5009	18.86725	25.3979
TNC	9.967275	5.97225	14.95515	11.5848
TNFAIP1	12.42175	21.87625	22.30835	23.72545
TNFAIP2	25.5412	20.7889	22.91315	17.99275
TNFAIP3	2.967585	2.8544	5.569595	4.149955
TNFAIP6	0.4370315	0.346406	4.502975	2.579
TNFAIP8	15.81625	14.08485	18.1943	21.2624
TNFAIP8L1	7.22801	7.028395	4.91428	6.218675
TNFRSF10A	26.92925	22.9512	26.23895	16.93955
TNFRSF10B	30.70575	28.7939	32.04245	29.541
TNFRSF11A	1.313505	3.842855	1.0897325	3.74179
TNFRSF12A	171.223	239.9095	233.6455	294.042
TNFRSF13B	2.15709	1.160375	2.60807	1.454285
TNFRSF18	9.62149	2.337815	2.19272	1.0076885
TNFRSF1A	46.8945	39.8882	56.02185	45.0941
TNFRSF21	22.54385	18.4596	34.69775	26.72945
TNFRSF6B	1.243422	1.2692195	0.3862025	0.3870675
TNFSF12	1.434575	0.3428815	0.7328135	0.175432
TNFSF13	14.2321	4.59389	11.63915	4.14077
TNFSF14	0.553097	1.1439165	0.499008	0.650823
TNFSF15	1.51326	1.391245	1.856025	1.304285
TNFSF9	7.277315	13.63435	6.011175	10.8551
TNIK	2.90615	2.486235	2.219365	2.15979
TNIP1	35.73205	40.32545	57.05505	38.44185
TNIP2	18.0502	31.8056	18.13875	28.4991
TNK1	12.45835	26.0051	10.9997	18.99985
TNK2	26.1227	36.6744	21.7501	27.35305
TNKS	5.221755	6.84034	4.683335	5.64659
TNKS1BP1	46.6576	80.5246	43.72995	48.47795
TNKS2	13.00195	15.16225	12.0868	13.02285
TNNI3	0.3637855	0.378774	0.993172	0.545846
TNNT1	20.26545	13.89305	29.28535	21.29265
TNPO1	32.9068	41.06335	42.28335	44.70355
TNPO2	27.95125	20.62045	44.2191	35.7137
TNPO3	20.74885	22.1961	26.78615	29.3831
TNRC18	16.1929	13.37605	13.25665	11.36825
TNRC6A	10.96635	12.34215	13.58485	14.7584
TNRC6B	3.134695	3.91041	3.22322	3.43637
TNS1	6.741035	1.41473	1.75999	0.65115
TNS3	8.83652	1.220015	10.26051	2.721575
TNS4	38.063	21.2892	99.9019	90.39355
TOB1	12.57035	20.1072	21.1947	22.1136
TOB2	12.89715	16.74595	15.1021	17.17455
TOB2P1	0.780347	1.537905	0.4515295	0.86845
TOE1	10.38995	8.28134	8.81833	6.834105
TOLLIP	8.513535	13.6756	10.4408	14.15805
TOM1	5.919285	16.32645	5.94967	12.86795
TOM1L1	12.75325	7.357505	15.7975	10.5422
TOM1L2	3.617695	9.011445	4.19798	7.41651
TOMM20	168.438	110.7085	168.3915	143.2085
TOMM20L	1.0019225	0.596469	1.275956	0.885292
TOMM22	70.139	55.817	79.7609	66.5138
TOMM34	122.787	123.1545	101.37855	94.2486
TOMM40	150.858	110.352	189.4135	151.166
TOMM40L	8.003005	1.746765	7.107505	2.17739
TOMM5	85.51025	60.20775	160.404	136.647
TOMM6	203.141	132.8835	152.581	111.8495
TOMM7	120.399	100.379	156.615	121.9875
TOMM70A	49.91655	39.55525	45.2174	42.06105
TONSL	16.90965	11.3371	9.38585	12.3274
TOP1	75.77525	75.83865	67.614	72.03495
TOP1MT	28.28165	26.40545	22.65665	23.62285
TOP2A	87.18865	84.08635	115.881	159.467
TOP2B	57.9365	35.34635	46.5089	32.53895
TOP3A	12.5284	11.7509	14.6565	18.06175
TOP3B	8.47536	9.14032	9.519265	11.21685
TOPBP1	27.0834	10.5207	29.01375	19.3337
TOPORS	5.17575	5.714565	7.264585	8.675165
TOR1A	55.13675	38.33905	53.89945	38.89495
TOR1AIP1	11.44675	14.6746	10.7412	12.5459
TOR1AIP2	7.385785	12.37255	7.33378	9.26504
TOR1B	15.80145	33.65965	23.1583	47.1116
TOR2A	6.93539	10.69465	7.855735	11.51935
TOR3A	33.1201	20.63515	29.4675	22.9895
TOR4A	16.47295	15.0699	10.187415	9.113875
TOX2	5.681195	3.02615	5.08798	3.87147
TOX4	21.79165	28.66315	25.6547	30.2301
TP53	71.6233	46.83975	83.28855	54.6476
TP53BP1	8.65126	5.839565	8.20936	5.76768
TP53BP2	21.7569	23.88375	19.2394	21.4988
TP53I13	35	31.128	21.41525	26.6629
TP53I3	11.75455	24.5816	13.03105	21.37775
TP53INP2	2.773625	4.234785	2.184875	2.84388
TP53RK	11.0386	12.35785	10.9977	10.9354
TP53TG1	3.10144	5.133565	2.91841	4.29817
TP53TG5	0.611955	1.19519	0.521927	0.6613865
TP63	0.801691	0.114921	1.191585	0.1758345
TP73-AS1	5.55355	6.145775	3.895235	3.915775
TPBG	52.62925	63.13015	48.1393	56.39945
TPCN1	11.05925	17.38445	11.2381	16.797
TPCN2	5.10828	2.82481	4.59392	2.844365
TPD52	33.6044	24.07845	32.8031	28.9111
TPD52L1	67.6446	23.31645	87.6427	41.24145
TPD52L2	136.386	159.4645	194.662	188.699
TPGS1	10.104645	11.6065	8.643275	10.10958
TPGS2	54.7527	49.0988	49.3229	47.5585
TPI1	766.277	958.1585	955.0995	1017.7965
TPI1P2	1.358235	3.59223	0.8908495	2.393675
TPM1	9.146365	8.66158	13.13295	12.64085
TPM2	101.3808	90.40645	96.6025	90.48815
TPM3	127.133	137.1765	138.8755	162.273
TPM3P9	7.804335	7.390895	5.72536	5.473815
TPM4	186.661	135.367	268.113	219.564
TPMT	7.072925	12.40605	4.57842	6.871635
TPP1	9.98295	8.82625	21.43135	21.70345
TPP2	21.4561	20.0056	21.2339	21.56465
TPPP	0.661265	1.2216	1.050699	2.59526
TPR	35.6859	37.79985	31.47615	34.56625
TPRA1	16.7882	20.0571	25.64275	28.61025
TPRG1L	14.7456	15.1285	11.94145	13.4833
TPRKB	71.26765	57.3561	70.5558	71.53115
TPRN	10.282245	17.7171	13.61115	22.30785
TPST1	12.74095	10.120675	19.55295	14.23725
TPST2	5.52651	7.995245	7.12438	9.380295
TPT1	1903.105	2810.09	2269.375	2612.225
TPT1-AS1	1.94547	2.882565	2.35894	2.273445
TPTE2P5	1.683865	1.0639855	1.43208	0.9815815
TPTEP1	4.031695	7.3722	4.045455	7.98528
TPX2	112.7615	95.47825	97.36705	109.948
TRA2A	24.028	24.1539	36.03845	26.27925
TRA2B	53.1758	41.054	55.96465	40.9276
TRABD	33.8939	14.59635	26.53485	14.97485
TRABD2A	10.40755	1.66552	11.9815	4.80592
TRADD	16.6621	34.61755	14.2887	23.66775
TRAF1	1.271485	0.898119	2.65318	1.861255
TRAF2	29.28275	19.58985	38.53395	29.4398
TRAF3	7.393065	2.60104	8.055595	4.90199
TRAF3IP1	8.454835	6.55095	8.07569	7.54826
TRAF3IP2	4.68292	4.529295	4.279855	3.25933
TRAF3IP2-AS1	2.447585	1.57392	2.12179	2.4759
TRAF4	22.39505	25.3939	27.5313	27.49815
TRAF5	7.08148	1.42632	2.908645	0.8638195
TRAF6	2.257565	3.50095	3.1474	4.376455
TRAF7	32.9019	35.41265	40.39745	43.1745
TRAFD1	13.7287	28.25485	15.61195	25.71685
TRAIP	7.91315	6.479925	9.57712	11.056
TRAK1	7.827025	6.53215	12.81515	10.85865
TRAK2	5.419285	7.417505	6.004385	7.92796
TRAM1	86.89975	72.7764	69.5362	70.70705
TRAM1L1	2.248825	1.605645	0.922961	0.558619
TRAM2	6.724235	12.1185	6.74964	12.0258
TRAP1	144.1535	105.8915	183.92	163.5015
TRAPPC1	103.796	144.518	94.87905	118.4
TRAPPC10	9.39244	11.2689	9.919095	12.65575
TRAPPC11	17.43885	20.5961	14.71625	17.80195
TRAPPC12	20.84715	27.00595	20.47245	25.42425
TRAPPC13	10.91775	6.235255	10.45155	7.1147
TRAPPC2	4.38347	5.6353	3.680525	3.93874
TRAPPC2L	127.4065	124.57	89.9069	74.71925
TRAPPC2P1	5.386385	9.535675	2.90963	3.406725
TRAPPC3	64.5728	73.76655	52.04655	54.50105
TRAPPC4	30.95655	33.47815	38.84885	44.33485
TRAPPC5	78.46165	64.58115	75.22415	70.60445
TRAPPC6A	11.82455	15.16255	16.8331	22.21015
TRAPPC6B	11.3624	19.1754	11.85425	16.24285
TRAPPC8	15.04435	17.12245	17.22565	19.1148
TRAPPC9	3.97106	9.602785	3.746765	8.007605
TRDMT1	0.766762	0.905824	1.317535	1.80154
TREM1	6.546895	2.902885	1.387945	1.1196665
TRERF1	3.401145	2.62611	2.47595	1.852445
TREX1	4.941025	3.54285	1.69405	3.18968
TREX2	0.827977	0.8620745	1.34765	1.200675
TRHDE	1.03801	0.154402	1.962285	0.862824
TRHDE-AS1	0.6989825	0.2589605	1.438045	0.827082
TRIAP1	36.8018	34.7167	54.28065	47.61815
TRIB1	10.042915	10.37475	12.95825	10.217
TRIB2	1.496425	0.649903	5.07187	3.40581
TRIB3	36.7946	12.1739	47.95185	17.0921
TRIM11	42.03295	39.4938	38.41685	36.2011
TRIM13	3.61883	3.13883	2.94027	2.88328
TRIM14	14.41295	5.118205	14.6784	7.41339
TRIM16	8.03394	8.670065	15.8332	8.815905
TRIM16L	6.069055	3.72534	6.136715	3.72704
TRIM17	2.880905	1.272075	1.281745	0.837656
TRIM2	6.622045	5.511115	7.06608	5.11835
TRIM21	5.7212	8.545345	7.889045	8.14617
TRIM23	5.508675	7.00335	4.837175	5.845645
TRIM24	3.095445	3.942745	3.32705	4.75955
TRIM25	27.011	35.1238	43.67415	52.63775
TRIM26	20.385	21.44975	13.72425	15.3341
TRIM27	41.7371	38.5719	28.57675	26.26445
TRIM28	187.8	267.123	192.47	292.577
TRIM29	29.9521	27.86315	40.82585	37.51685
TRIM3	2.964775	3.33187	3.477825	3.492195
TRIM32	6.769715	5.42852	7.60359	5.765385
TRIM33	12.83485	12.86625	10.71307	10.9772
TRIM34	0.167497	0.1784125	1.25764	0.7152095
TRIM35	8.351025	7.816135	9.90809	9.095115
TRIM36	0.759689	3.37883	1.20792	4.29257
TRIM37	9.457165	13.10495	11.69655	16.38025
TRIM38	7.367605	6.83167	3.946215	3.219835
TRIM39	7.10231	8.544865	4.9666	5.681305
TRIM39-RPP21	1.77347	2.10573	0.778582	1.28982
TRIM4	5.014515	11.99275	8.8562	13.04075
TRIM41	12.655	16.51985	12.02495	15.38005
TRIM44	37.93585	26.50045	51.21985	48.54525
TRIM45	3.32082	3.747265	1.823115	2.441275
TRIM47	25.00335	19.1575	22.94165	18.4536
TRIM5	1.23596	2.15491	2.300825	2.951025
TRIM52	4.28445	7.182815	4.20768	4.49367
TRIM56	6.307125	4.606615	8.897025	7.203335
TRIM58	2.784965	4.996225	6.33907	8.765995
TRIM59	5.689955	7.78223	5.396615	8.764305
TRIM61	0.579544	1.0000785	0.7878875	0.55806
TRIM62	2.120725	7.830515	0.815494	2.62668
TRIM65	16.82305	7.698135	12.7308	8.734565
TRIM66	2.306465	4.529225	1.49809	2.491895
TRIM68	2.374245	3.38897	3.471385	5.291725
TRIM7	8.0895	1.666945	9.293305	3.79376
TRIM8	27.5002	16.9918	23.73575	15.49645
TRIM9	1.08713	3.253945	1.621985	2.838945
TRIO	3.459985	4.305465	5.31128	6.26604
TRIOBP	9.368475	9.48183	9.820155	11.3977
TRIP10	44.28765	35.87795	49.98625	45.86045
TRIP11	6.298185	5.19574	5.53661	5.19855
TRIP12	33.3777	39.6665	29.27595	31.0028
TRIP13	40.25025	18.3207	62.16265	40.80805
TRIP4	10.8193	10.2308	13.16195	13.2076
TRIP6	65.2344	33.725	80.32825	48.27775
TRIQK	5.06777	3.278275	4.928845	4.0408
TRIT1	24.9688	24.67495	18.6796	19.0828
TRMT1	37.781	17.18935	56.4701	33.63285
TRMT10A	1.546405	1.736545	2.632785	2.638285
TRMT10B	2.360475	1.949	3.14698	2.751305
TRMT10C	50.4391	49.4558	43.9717	42.0264
TRMT11	22.95235	12.3385	26.632	16.7512
TRMT112	402.484	420.129	419.022	408.537
TRMT12	10.8091	10.28905	9.404465	8.08482
TRMT13	8.157625	3.95581	8.516655	5.258585
TRMT1L	17.6323	16.3777	13.06985	14.71595
TRMT2A	13.4655	9.317375	12.0039	11.9703
TRMT2B	9.249095	5.72144	8.375125	6.735335
TRMT44	3.581805	4.821	4.22062	4.69773
TRMT5	8.84443	4.97672	10.78065	8.0324
TRMT6	44.8678	30.85415	52.90955	41.5593
TRMT61A	14.10745	9.49685	18.3486	15.5604
TRMT61B	8.421275	4.65793	12.8171	9.48292
TRMU	26.47725	17.53535	25.9292	19.36375
TRNAU1AP	9.74315	11.3233	5.873855	5.56186
TRNP1	40.9799	90.159	36.6996	57.3663
TRNT1	22.5886	24.26135	46.6602	40.76345
TROAP	39.26965	34.46545	33.8044	37.54725
TROVE2	15.8884	25.3121	13.60175	17.71005
TRPC1	2.729945	3.320295	2.99962	3.65091
TRPC4AP	49.6989	61.6111	44.27975	52.88165
TRPM2	5.143765	2.141205	4.66523	1.909775
TRPM4	2.040635	2.96126	2.16978	2.785365
TRPM7	5.97897	6.318325	9.185675	8.47762
TRPS1	10.5656	10.118485	10.214085	8.14777
TRPT1	31.9442	38.02255	18.8831	20.82695
TRPV1	2.408615	2.77013	1.97083	1.75395
TRPV3	0.249076	0.4261125	2.38561	1.669785
TRPV4	1.0771425	0.178482	0.2535325	0.1312905
TRRAP	14.01365	9.96263	14.0687	13.086
TRUB1	14.75115	9.391285	14.7373	11.06765
TRUB2	50.81895	51.7689	68.9035	71.8714
TSACC	1.71885	1.33685	1.70628	2.04262
TSC1	5.170345	6.67765	6.663075	6.78793
TSC2	8.41186	12.77685	7.41686	11.35025
TSC22D1	53.15455	78.78165	75.5596	80.73275
TSC22D1-AS1	0.7795005	0.6915335	0.9076935	0.864066
TSC22D2	6.183975	14.71455	5.95222	11.1981
TSC22D3	12.1497	6.771845	8.28112	4.86483
TSC22D4	13.70985	15.34805	12.81745	12.9354
TSEN15	43.13745	24.26005	35.5928	26.77235
TSEN2	14.9611	6.06339	23.9001	12.73275
TSEN34	47.42855	44.0785	44.01685	51.0374
TSEN54	26.7975	21.17895	19.7733	20.046
TSFM	35.43065	28.9664	49.2014	45.76315
TSG101	16.76045	27.9371	24.09195	33.5225
TSGA10	0.534186	1.76133	0.551316	1.59236
TSHZ1	5.073665	1.60282	5.68915	2.25967
TSIX	1.76535	5.93438	1.565125	5.475205
TSKU	31.6924	15.9411	21.00975	11.7966
TSN	57.1366	45.1164	67.7421	62.4564
TSNARE1	2.67148	0.8865695	1.904185	0.888288
TSNAX	49.06305	58.2736	42.71155	42.22785
TSNAXIP1	1.0561915	1.728315	0.7187795	0.993448
TSPAN1	22.68055	15.40145	13.19245	10.0722
TSPAN10	2.250055	1.643975	2.414995	1.707515
TSPAN12	1.727795	3.14616	2.482045	4.928215
TSPAN13	7.69152	17.76055	9.15455	18.36755
TSPAN14	12.82575	13.4262	15.46955	16.0654
TSPAN15	4.68751	5.8552	3.863455	4.77869
TSPAN17	20.48165	17.3834	18.4951	15.6157
TSPAN18	1.69021	0.1280695	2.57823	0.829484
TSPAN2	1.98424	0.8696885	1.664265	1.092966
TSPAN3	56.58685	54.51645	87.5801	104.5395
TSPAN31	8.62161	15.3501	7.49894	10.84935
TSPAN33	0.3407855	0.77204	1.54755	2.278745
TSPAN4	21.77025	11.66735	17.9836	11.5657
TSPAN5	6.69596	6.18101	8.662475	10.81945
TSPAN6	20.8258	13.14545	18.31995	12.40825
TSPAN7	1.35102	1.95801	0.195375	0.6361275
TSPAN9	3.342905	2.58152	1.300875	1.45907
TSPO	159.2355	117.756	115.1685	99.7107
TSPYL1	15.5473	28.2683	17.30045	23.07375
TSPYL2	10.3403	16.89775	6.928045	10.63795
TSPYL4	7.144255	17.51705	6.13062	9.23085
TSPYL5	20.56625	20.3098	16.6394	17.42915
TSR1	57.195	37.62755	58.05845	43.46335
TSR2	70.94745	67.51465	61.35145	54.5452
TSR3	52.3607	33.1376	62.4415	47.11355
TSSC1	46.5556	33.7968	44.787	37.38065
TSSC4	23.4435	13.96665	35.1645	23.5319
TSSK2	2.142965	0.9707965	2.759505	1.73688
TSSK3	5.23012	13.22455	2.09722	3.333655
TSSK4	0.7407345	1.144335	1.0668835	0.739384
TSSK6	1.576055	1.014375	1.897045	1.29068
TST	29.34015	69.58015	25.26275	58.2835
TSTA3	33.7762	45.24635	20.88605	22.1724
TSTD1	50.39795	48.4044	46.91155	46.66145
TSTD2	8.28939	8.31841	10.72745	9.934635
TSTD3	1.84171	2.32935	1.343125	1.433515
TTBK2	1.165965	2.621015	1.875875	2.72294
TTC1	52.0958	76.1797	71.68775	84.3175
TTC12	5.673125	9.48218	4.785565	6.556055
TTC13	34.75405	43.2622	36.72865	49.99405
TTC14	13.1525	20.761	12.493	14.41365
TTC17	11.65385	15.84135	15.35275	19.6892
TTC19	14.6524	23.6446	15.84005	23.5304
TTC21B	6.14009	8.695355	5.34187	7.178505
TTC22	7.91823	2.47994	3.21367	1.1713
TTC23	2.60258	1.70751	2.545315	2.25111
TTC26	2.61919	2.76073	3.29073	4.01268
TTC27	18.41215	5.92347	17.06475	8.18491
TTC28-AS1	5.263355	5.2062	5.294605	4.736005
TTC3	16.9242	21.01915	14.5052	20.2156
TTC30A	2.25806	2.867355	1.269745	1.611075
TTC30B	3.49983	2.20255	2.38368	2.04122
TTC31	11.5421	14.16075	7.889405	10.5124
TTC32	5.328545	4.842045	5.69087	4.395565
TTC33	1.21135	0.58194	1.99777	1.470115
TTC36	0.7616445	1.10711	0.658897	0.891568
TTC37	18.9918	17.26425	23.9178	23.94075
TTC38	11.1473	14.4253	6.56274	9.568405
