SUM149R_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
TACO1	42.4326	23.44635	-0.855809731200263	0.116064358762084
TACSTD2	37.14	49.70295	0.42035766677715	0.0660706163907064
TADA1	8.011985	5.53945	-0.532416978829105	0.0947877146943787
TADA2A	17.20865	15.91935	-0.112352493277015	0.0244336233390863
TADA2B	5.278935	5.25906	-0.00544194563314193	0.607857106424154
TADA3	54.99555	47.90715	-0.199073896785377	0.0986576434556335
TAF1	8.609865	7.342455	-0.229728098116871	0.152659131142347
TAF10	66.41785	85.725	0.368144976780107	0.14039429828481
TAF11	26.04005	25.46435	-0.0322533270109646	0.680080812163674
TAF12	18.4339	38.04035	1.04516919060781	0.0201228470485823
TAF13	30.66825	49.7904	0.699121760098855	0.0749340397598334
TAF15	101.9125	106.1101	0.0582309694770235	0.71833159022083
TAF1A	16.06525	13.74265	-0.225283205167451	0.0255477409854863
TAF1B	21.7364	23.78285	0.129808589881671	0.2042671749118
TAF1C	19.2935	17.19855	-0.165827946652491	0.21686443449114
TAF1D	45.93415	46.2718	0.0105660894543314	0.785180934137595
TAF2	19.2925	21.42075	0.1509688879901	0.195833104529952
TAF3	7.162525	11.43805	0.675300942669746	0.0109506721163337
TAF4	10.0897	11.53445	0.193065934272002	0.0247636727127588
TAF4B	11.699	11.20995	-0.0616053739988501	0.356904252890649
TAF5	7.012385	6.643975	-0.0778585616308643	0.29651320046884
TAF5L	27.80555	27.81505	0.000492824709612074	0.99533950898884
TAF6	27.7951	30.61015	0.139179542010685	0.0398193495741955
TAF6L	14.554	19.1027	0.392360849212389	0.140256876123129
TAF7	67.0882	88.55335	0.400487849405137	0.049903960132166
TAF8	7.211835	9.88605	0.455027813473757	0.0398870092922506
TAF9	144.3205	229.7205	0.67060336500165	0.0193118524371205
TAF9B	5.840245	6.66949	0.191547554320056	0.194506305644773
TAGLN	2.534455	2.00662	-0.336908113850353	0.189653637439464
TAGLN2	402.3595	412.2355	0.0349836529269487	0.551464130774264
TALDO1	120.371	143.4455	0.253014853069712	0.177454555986302
TAMM41	31.7931	20.87325	-0.607058445917448	0.0272354032446295
TANC1	7.708905	9.53114	0.306122833022858	0.1704051990464
TANC2	4.061555	4.419255	0.12177099900579	0.627254616203242
TANGO2	5.99625	9.052075	0.594188003523139	0.0199296903378945
TANGO6	10.21305	5.99524	-0.768524359913702	0.0374980190516601
TANK	28.10225	24.75985	-0.18268306965706	0.319370935952587
TAOK1	10.81609	8.88856	-0.283157443503136	0.291453375261099
TAOK2	21.2403	32.79435	0.626643137372483	0.0163473745476621
TAOK3	8.88218	15.00925	0.756866175108482	0.0291075545886061
TAP1	23.95965	24.802	0.0498496287492333	0.646571076331251
TAP2	33.57115	28.9853	-0.211900540580953	0.18980304978112
TAPBP	18.2176	16.2225	-0.167336743933287	0.331983720688292
TAPBPL	5.08124	4.03824	-0.3314539527064	0.454706751633967
TAPT1	2.558595	1.92889	-0.407580928980019	0.0476894066726423
TARBP1	27.77995	22.4431	-0.307772037701258	0.0365984905936451
TARBP2	22.48545	18.87765	-0.252312576085295	0.223314844284856
TARDBP	63.0807	69.69365	0.1438285441025	0.095329595241899
TARS	98.0126	92.16385	-0.0887662423097608	0.103263914164414
TARS2	18.4129	12.8715	-0.516536676528681	0.0770526398147756
TARSL2	0.9610325	2.19893	1.1941445529522	0.00315790783195445
TAS1R3	0.622233	0.671121	0.109117991155558	0.0537242531710354
TASP1	24.3537	24.05215	-0.0179751132340937	0.874526019832417
TATDN1	46.81875	36.2506	-0.369081542854357	0.0426916420140913
TATDN2	43.22595	40.9787	-0.0770234537933492	0.302954234926976
TATDN3	4.052705	2.409605	-0.750088495392505	0.123618260267352
TAX1BP1	29.8501	45.0559	0.593980272448831	0.00180400566794436
TAX1BP3	60.67445	189.786	1.64521254172427	0.00278817226708187
TAZ	32.09215	23.39595	-0.455961634621675	0.0592420873859109
TBC1D1	8.04366	6.065895	-0.407131575920757	0.000416456667192641
TBC1D10A	6.880105	6.689965	-0.0404319195191686	0.512151901862663
TBC1D10B	28.9364	26.82445	-0.109336855498815	0.111118816839352
TBC1D10C	0.127519	0.435203	1.77097628068641	0.036238164860333
TBC1D12	1.77294	2.55193	0.525445042960627	0.033717718821646
TBC1D13	11.6619	12.89865	0.145417221119489	0.303832321919968
TBC1D14	14.40085	11.585	-0.313895924033851	0.0703279181435015
TBC1D15	10.32595	8.89006	-0.21600945634569	0.065698759757786
TBC1D16	4.921	9.09051	0.885409718966851	0.018977810754349
TBC1D17	9.353345	11.19975	0.259912221160924	0.203950529012593
TBC1D19	1.477865	0.9206525	-0.682785868830377	0.10557022695062
TBC1D2	9.870335	17.80515	0.851123633961887	0.0338514227525838
TBC1D20	5.848635	8.084355	0.467032718124466	0.099382631901889
TBC1D22A	3.473615	3.31528	-0.067307139236191	0.601431932178276
TBC1D22B	4.881445	4.35142	-0.165822003178862	0.0340726479054937
TBC1D23	11.75795	13.58635	0.208521377216036	0.140046570510354
TBC1D24	4.26596	6.99066	0.712558231067336	0.00192664538494971
TBC1D25	5.597645	5.998205	0.0997108351063413	0.231965147828363
TBC1D2B	12.59925	11.07915	-0.185490655386449	0.0190053723366087
TBC1D30	3.74196	1.69694	-1.14085858153464	0.0291451535029696
TBC1D4	17.48665	16.35985	-0.0960944112631536	0.0729548451552852
TBC1D5	27.49625	20.7855	-0.403657421338752	0.172195463854311
TBC1D7	15.23405	26.4577	0.796388115908025	0.0342987235591385
TBC1D8	14.7498	15.4822	0.0699150987178308	0.390520481201899
TBC1D8B	0.477088	0.7115955	0.576801988035666	0.362835238696661
TBC1D9	4.90017	4.96688	0.0195080905872643	0.791287168857401
TBC1D9B	36.3304	35.4972	-0.033472019906221	0.448418689080553
TBCA	239.372	224.295	-0.0938569460281568	0.545131089809357
TBCB	40.2694	51.92065	0.36662446790748	0.0784515637985736
TBCC	5.403065	6.71889	0.314444873022499	0.174792476909124
TBCCD1	5.8525	9.661775	0.723235226851887	0.0442045388050354
TBCD	37.52925	45.7743	0.2865223647865	0.00537392573125772
TBCE	22.80345	40.2921	0.821244889428783	0.0311240362533687
TBCEL	4.02445	3.938215	-0.0312497564875401	0.448951079597707
TBCK	3.65985	3.820475	0.061967499364839	0.630945320378962
TBK1	17.8616	19.69455	0.140935133779442	0.172212918657784
TBKBP1	0.596053	0.168833	-1.81984369839335	0.00234839600935269
TBL1X	14.208	8.05435	-0.818863416047876	0.0286287954653782
TBL1XR1	33.23775	18.7978	-0.822258897444145	0.036846380084739
TBL2	35.7482	33.66325	-0.0866961332784572	0.0196875565925536
TBL3	36.19705	37.7263	0.0596984902046212	0.0474919664623356
TBP	24.7735	23.9744	-0.0473029971282398	0.0359415976432931
TBPL1	26.36735	31.6141	0.261815565819914	0.169773969662386
TBRG1	8.892225	11.8573	0.415159175873013	0.0187838874223104
TBRG4	96.27375	103.8678	0.109534082871769	0.321921432032989
TBX18	9.559345	6.60098	-0.534231542158913	0.0668758840542623
TBX19	0.5913745	1.195605	1.0155968943988	0.132180553607173
TBX2	0.755218	0.6356595	-0.248638978142831	0.461626293783456
TBX20	3.693005	3.698965	0.00232643376716957	0.989440425905714
TBX6	0.8345625	0.3662605	-1.18814997691626	0.0126227246992467
TC2N	3.21246	2.797085	-0.199754394454554	0.116947791197815
TCAIM	8.098005	10.45875	0.36907199618821	0.00635124481291862
TCEA1	58.2002	54.1505	-0.104049451784007	0.158234180270883
TCEA2	12.65745	8.093615	-0.645130656149712	0.0844727933564391
TCEAL1	8.58413	5.428295	-0.66117279879344	0.155093018469514
TCEAL3	1.809945	2.05315	0.181893174548095	0.439438337644605
TCEAL4	46.4191	35.4421	-0.389254462789935	0.0194033443192897
TCEAL8	0.205527	0.12395175	-0.729549292519457	0.53970671632942
TCEANC	0.5133615	0.8134435	0.664067039167944	0.0946427040037205
TCEANC2	3.23775	2.406345	-0.428148095600299	0.100277393153763
TCEB1	37.7224	42.27125	0.164255307776672	0.177692534818397
TCEB2	204.6645	197.961	-0.0480446468531973	0.786704751643076
TCEB3	15.71015	14.8753	-0.0787781910053357	0.143198062421613
TCERG1	38.3536	21.75265	-0.818170833480853	0.000992202278476003
TCF12	11.2763	6.544325	-0.784977464318806	0.0438527397060878
TCF19	14.1602	14.03195	-0.0131261301715258	0.809604676931535
TCF20	19.28545	14.9263	-0.36965622180773	0.219138603182939
TCF25	18.40455	31.52235	0.776312616548581	0.0156286492827577
TCF3	48.48445	32.09255	-0.595283690935804	0.00797955528476432
TCF4	2.79627	1.205265	-1.21415328527514	0.0229449175338282
TCF7	4.51137	1.98723	-1.18280675521698	0.00534310704450375
TCF7L2	6.69541	4.42315	-0.598098234663358	0.00239065278354959
TCFL5	19.6307	20.31655	0.0495438175857787	0.391622724589253
TCHP	16.49185	12.565	-0.39234257328884	0.00945271992123039
TCIRG1	9.13406	12.95335	0.503997084808777	0.0340190644350407
TCN1	10.2733	4.83259	-1.08803117418068	0.0530278873569083
TCOF1	60.5359	44.3157	-0.449973065111244	0.0624415869749039
TCP1	376.05	354.952	-0.0833005540898623	0.157509857078156
TCP11L1	12.88935	15.11285	0.229596239846145	0.278164902264446
TCP11L2	1.508195	1.527695	0.0185335701851711	0.947301041076922
TCTA	8.55861	12.04665	0.49318359618772	0.00909103064586432
TCTE3	1.0175375	1.009396	-0.0115896893929853	0.942056592964426
TCTEX1D2	18.3922	18.16705	-0.017769888336093	0.895658259165255
TCTEX1D4	0.5606875	1.29005	1.20215817122975	0.209771674775861
TCTN1	6.29269	5.24586	-0.262497566551079	0.220980145736314
TCTN2	3.80737	2.936255	-0.374817512803062	0.0513980707576325
TCTN3	18.1705	22.669	0.319122631778724	0.162390007126802
TDG	33.69755	30.23905	-0.156230887150634	0.0783953096276702
TDP1	6.064595	4.869595	-0.316609514278669	0.0160219891708002
TDP2	21.4864	22.0323	0.0361963264227475	0.602771351901204
TDRD3	7.379595	2.853065	-1.37102902630695	0.0213080508061273
TDRD5	1.95478	1.365955	-0.517096292794963	0.00654933697787561
TDRD7	7.26856	7.645575	0.0729554312271827	0.270082178965886
TDRKH	7.87788	13.8972	0.818914892501483	0.0148010286558949
TEAD1	21.51755	19.28375	-0.158128189739237	0.241999311820092
TEAD2	5.89085	2.736225	-1.10628894977939	0.0405749789679282
TEAD3	5.532155	5.101695	-0.116864927142621	0.145662906055393
TEAD4	38.36305	30.5426	-0.32889454467599	0.013963239390123
TEC	0.8447945	1.57584	0.899448713624735	0.037490143330574
TECPR1	1.45598	2.77405	0.930003253142244	0.0105495364608393
TECPR2	3.783955	6.30352	0.736262748946108	0.0195862272949794
TECR	101.21735	152.7325	0.593550478016599	0.0816207236155597
TEF	0.670859	0.7478145	0.156670869982245	0.0595286546664786
TEFM	13.26825	14.72335	0.150127864057622	0.00697080154716513
TEKT4P2	7.67279	6.868505	-0.159755153721148	0.136509207231343
TELO2	16.62445	18.06645	0.120006437493621	0.187471512164771
TEN1	8.165235	8.583915	0.0721413823010066	0.559366810077841
TEN1-CDK3	0.6264475	0.5677945	-0.14182473393325	0.617130940676691
TENC1	0.6664335	0.4707145	-0.501608628487686	0.104983497111993
TENM3	4.786605	6.96204	0.540507346051527	0.126541404867003
TEP1	3.0198	5.46351	0.855375096308314	0.0400522060777824
TERF1	14.1673	15.4246	0.122668240982388	0.362497467264826
TERF2	18.41325	17.41925	-0.0800617807827717	0.337654095296798
TERF2IP	24.1256	31.0317	0.363177911313739	0.0529007895562133
TERT	2.76964	1.445115	-0.938514161099224	0.00860065454281236
TES	34.45165	38.5347	0.161585079470903	0.10702995190988
TESK1	5.92928	6.78483	0.194455740962793	0.275027375463292
TESK2	1.426675	4.54699	1.67225510839097	0.00823986874144499
TET1	0.3856635	0.09882845	-1.96434429370903	0.0101471652569703
TET2	2.46871	1.7443	-0.501109183884786	0.224569652114051
TET3	5.325835	2.6868	-0.98711879899866	0.105189977608506
TEX10	45.62945	37.1933	-0.29492250649714	0.00548601887357259
TEX14	0.05454255	0.39468	2.85522935747968	0.0176545590245469
TEX19	0.6022535	1.006366	0.740712308977145	0.05486663131649
TEX2	11.6978	17.61125	0.590260083175703	0.011465399481297
TEX261	57.38985	56.8726	-0.0130618432801118	0.72219498559114
TEX264	54.92175	51.2581	-0.0995975927593775	0.274370606466111
TEX30	28.12115	38.21215	0.442375839075381	0.0481615238712923
TEX9	0.9222835	1.22474	0.409193319231894	0.0743963763694697
TFAM	27.7736	27.66765	-0.00551407934195204	0.930341059658354
TFAP2A	14.114	16.88225	0.258380278486485	0.0191512850084088
TFAP2C	26.3256	28.7788	0.128540023942538	0.164430177187389
TFAP4	23.13665	8.592755	-1.4289873229813	0.0274275554426666
TFB1M	6.704125	6.080825	-0.140781977861417	0.296465449317709
TFB2M	39.26585	28.8177	-0.446319932260697	0.0840736645185388
TFCP2	13.80335	11.84785	-0.220393163371609	0.0625594167802748
TFCP2L1	23.6645	17.34205	-0.448449990824201	0.127316824795794
TFDP1	132.767	97.8269	-0.440593470486438	0.0405713899311995
TFDP2	4.873125	4.84269	-0.0090385762162489	0.910590480095318
TFE3	34.6427	33.4169	-0.0519734714386752	0.46854854185125
TFEB	4.66534	1.285265	-1.85991637592473	0.0527838235985617
TFG	81.0744	72.70935	-0.157105543622264	0.169434773797153
TFIP11	16.34515	22.2051	0.44202845162577	0.039577868263509
TFPI2	12.9571	18.4956	0.513439245642216	0.0318851740556263
TFPT	8.69985	9.12431	0.0687249366001267	0.535377199145545
TFRC	182.655	197.5715	0.113253604309236	0.245508354613496
TGDS	9.65992	7.66466	-0.333789445062433	0.0104734269381701
TGFA	23.67655	25.74485	0.120824988720835	0.0402732687747538
TGFB1	15.4861	18.5613	0.261323894404584	0.127605094790345
TGFB1I1	1.53611	0.4397865	-1.80440630637443	0.0626957034505346
TGFB2	12.46675	6.6381	-0.909243144796506	0.00181533486446435
TGFB3	0.732974	0.3107695	-1.2379171045116	0.0558824487491948
TGFBI	9.63399	8.57295	-0.168341697224032	0.377804892175957
TGFBR1	12.79525	14.85365	0.215209153514883	0.00448671335923281
TGFBR2	50.60835	35.04965	-0.529975400677773	0.0271389637247539
TGFBR3L	1.10735	0.621121	-0.834165035663234	0.0060507078106764
TGFBRAP1	17.4866	12.27425	-0.510614933225777	0.111108826562332
TGIF1	33.3571	44.5432	0.417211336401464	1.70526418385925e-05
TGIF2	4.26385	0.849053	-2.32823016742267	0.00247687959329319
TGIF2-C20orf24	1.466395	0.792755	-0.887326795089579	0.543206698714536
TGM1	3.21666	0.938432	-1.77723933721283	0.000236934126837681
TGM2	8.15024	6.465935	-0.3339835384095	0.03658585801976
TGM4	1.473165	0.706186	-1.06079890132876	0.028078579492324
TGOLN2	44.3194	50.5128	0.188710664543155	0.133189951861044
TGS1	13.00225	13.1029	0.0111248527888819	0.53416810905933
THADA	15.7985	17.94195	0.183549109232207	0.0435951356360526
THAP1	10.5885	10.4536	-0.0184983654096983	0.612290354505625
THAP10	5.000635	6.254245	0.322724430106441	0.13107815977209
THAP11	59.1618	53.0775	-0.156565527136166	0.153808114983359
THAP2	0.9612775	0.9944315	0.0489190305406474	0.571261248358207
THAP3	5.441575	5.92376	0.12248890823772	0.56970674513028
THAP4	30.97725	20.34315	-0.606665986690203	0.108533208429358
THAP5	15.77385	14.63945	-0.107673475681908	0.160796478734026
THAP6	6.4192	9.83387	0.615365772345239	0.016686994281486
THAP7	27.735	28.6365	0.0461474493593822	0.44367050169143
THAP7-AS1	1.63499	3.4375	1.07207790165117	0.0434050946589356
THAP8	1.861965	5.56503	1.57956351056403	0.00452365782392656
THAP9	1.93517	3.114635	0.686602796407122	0.0488117851652896
THAP9-AS1	18.689	13.34925	-0.485430686919214	0.00221489651358092
THBS1	305.2545	70.1617	-2.12125695383779	0.0317037923357934
THBS3	2.76076	2.362705	-0.224625966030558	0.275387780123794
THEM4	3.49117	3.82217	0.130681337403903	0.0120875776215266
THEM5	1.705085	1.04265	-0.709588709912197	0.105453244415724
THEM6	19.2356	27.931	0.538088395533507	0.0319233502022346
THEMIS2	0.661716	0.600569	-0.139882155509741	0.392233483343385
THG1L	19.06045	27.82425	0.545760620008245	0.00963469750933078
THNSL1	7.542655	12.30445	0.706035827940356	0.0038346033450454
THNSL2	11.56885	11.0845	-0.0617017661272464	0.633644005548123
THOC1	30.07395	35.19235	0.226747486412724	0.0258854792806177
THOC2	21.2712	22.66485	0.0915551890087753	0.306856585026944
THOC3	11.30745	11.0022	-0.0394815826748822	0.809029703702307
THOC5	24.85765	23.2203	-0.0983033013449937	0.119344750626567
THOC6	43.56245	55.97495	0.361696239292312	0.091496140272833
THOC7	81.2664	53.85805	-0.593496989933652	0.0165797458848862
THOP1	92.9371	90.94365	-0.0312817204000068	0.210547366944728
THRA	9.594825	5.121685	-0.905637968040758	0.0427611306646689
THRAP3	48.4663	60.22375	0.313350595387518	0.0474571567216409
THRB	3.19083	2.170895	-0.555641798633087	0.0363351955377293
THSD4	4.26196	6.22406	0.546338915004001	0.0236682190933128
THTPA	7.78994	3.85033	-1.01663011626089	0.0307855925610677
THUMPD1	27.6425	23.3531	-0.243274026856454	0.0144677507349456
THUMPD2	14.63685	7.91621	-0.88672331468322	0.00355538098391932
THUMPD3	29.14205	35.25495	0.274723467028593	0.0184329671797106
THYN1	14.7175	10.21177	-0.527299678290462	0.175172345219869
TIA1	20.84725	16.56325	-0.331871304930739	0.00561056536872754
TIAF1	1.773795	1.1615145	-0.610832120531231	0.504340722833942
TIAL1	22.48515	21.01835	-0.0973230902592106	0.0905695373788881
TIAM1	3.26146	6.636175	1.02483399677311	0.00331789858454862
TICAM1	12.2131	9.783105	-0.320065108900677	0.069840469326506
TICAM2	0.7950415	0.4545135	-0.806707022816334	0.4922643494968
TICRR	15.8055	16.95135	0.100973498717095	0.43877922942709
TIFA	7.271055	4.36645	-0.735703888366856	0.0536542412808591
TIGD1	3.854285	2.916	-0.402472534087268	0.129460747516096
TIGD2	6.089725	7.7803	0.353448704720193	0.00902551952054167
TIGD3	1.217035	2.209365	0.860261121754924	0.055974086110044
TIGD4	0.561053	0.275304	-1.02711149021971	0.0385647772564495
TIGD5	5.44062	4.01459	-0.438518410466568	0.105200857520992
TIGD6	1.172495	1.836075	0.64704322065912	0.0584352617757032
TIGD7	1.58284	0.972762	-0.702356651757826	0.0899072225736677
TIMELESS	22.90715	30.1349	0.395637300877045	0.0469231943385174
TIMM10	160.7825	127.446	-0.33522429437869	0.244603250846905
TIMM10B	22.26545	20.2147	-0.139401976745256	0.152355549182012
TIMM13	66.34865	51.36565	-0.369263209868974	0.120536476548148
TIMM17A	113.652	117.2895	0.0454507937677769	0.760850257532444
TIMM17B	57.59895	50.1415	-0.200037356770039	0.207465905589188
TIMM21	65.50765	34.8955	-0.908622391190908	0.0643240108310129
TIMM22	32.251	30.49665	-0.0806931205468307	0.578682364529886
TIMM23	86.78495	67.4682	-0.363237203927151	0.122581241501418
TIMM44	63.5223	47.91135	-0.406895685259857	0.0096539785259778
TIMM50	40.1651	36.398	-0.142083289143248	0.333820233376451
TIMM8A	20.61955	23.82835	0.208666207464115	0.366095984424384
TIMM8B	64.6246	65.07965	0.0101230464215158	0.925072856433802
TIMM9	56.44825	37.16055	-0.603157000789373	0.00714956363888024
TIMMDC1	99.7737	88.6667	-0.170267194025439	0.0941020859389487
TIMP1	454.266	612.774	0.431817755552582	0.0247028061012108
TIMP2	9.187615	10.72085	0.222656985998222	0.165290093017957
TIMP4	6.82887	6.22919	-0.132602292295529	0.118992484864064
TINAGL1	32.87	54.77225	0.736673689918069	0.0449954647109899
TINF2	11.17975	18.71315	0.743164501870888	0.0514746725807495
TIPARP	9.311405	12.9895	0.480275120828174	0.00129135692121358
TIPIN	28.16425	17.31935	-0.701480267499649	0.00681761634873936
TIPRL	27.6424	31.6746	0.196443520049621	0.0485512399703077
TIRAP	4.33375	4.27237	-0.0205793372935014	0.588749909619127
TJAP1	5.9747	6.12861	0.0366936257211214	0.84864755143214
TJP1	39.47895	54.92235	0.476309736645987	0.0967790526026046
TJP2	43.1805	39.72085	-0.120483452937788	0.0794890276702364
TJP3	1.179615	0.7506535	-0.652097051302927	0.0214883304787169
TK1	62.8375	105.8235	0.751962350221698	0.011736112069021
TK2	10.99945	9.579455	-0.199415902442215	0.160393156430622
TKT	270.087	254.093	-0.0880675696200042	0.069990523313179
TLCD1	14.8197	17.73875	0.259388107549246	0.183685139266369
TLCD2	0.8029565	0.7316925	-0.134084361150891	0.435088290012099
TLE1	16.988	19.5653	0.203781217840911	0.0287106228269238
TLE2	1.353405	1.031751	-0.391498786898492	0.113251070277903
TLE3	7.96735	8.78773	0.141390591255822	0.402990526768407
TLE4	7.06746	10.6971	0.597956014913407	0.00933744544114643
TLK1	11.0712	7.016985	-0.657888419828822	0.00384684472937897
TLK2	11.984	10.1594	-0.238294327841063	0.0161820513268841
TLL1	1.286915	0.4247305	-1.59929714972477	0.0193575463118831
TLN1	21.5693	29.10745	0.432409098917381	0.0990818914858137
TLN2	1.45181	2.54966	0.812452216348064	0.0412721089734536
TLR2	1.56944	0.743771	-1.0773194726947	0.0772300485371282
