SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	LOG2_FOLD_CHANGE	P_VALUE
TRIM7	1.666945	9.293305	2.47898525278273	0.00448405297570208
TRIM8	16.9918	23.73575	0.482222946349089	0.0202985220502846
TRIM9	3.253945	1.621985	-1.00442938829984	0.0267443059210618
TRIO	4.305465	5.31128	0.302890527038276	0.323092629794483
TRIOBP	9.48183	9.820155	0.0505802688476002	0.694457856515607
TRIP10	35.87795	49.98625	0.478433839515255	0.0848961740332967
TRIP11	5.19574	5.53661	0.0916736630016039	0.413166240255294
TRIP12	39.6665	29.27595	-0.438205119228239	0.089575034721811
TRIP13	18.3207	62.16265	1.76257338009853	0.0093378028218775
TRIP4	10.2308	13.16195	0.363454285039342	0.025656172955369
TRIP6	33.725	80.32825	1.25208900369066	0.0235206037755818
TRIQK	3.278275	4.928845	0.588312731703223	0.038848257230898
TRIT1	24.67495	18.6796	-0.401583599395121	0.0252027168922277
TRMT1	17.18935	56.4701	1.71597219449996	0.00675977542139508
TRMT10A	1.736545	2.632785	0.600369915487094	0.0169832251954163
TRMT10B	1.949	3.14698	0.69123391931079	0.0570648126309451
TRMT10C	49.4558	43.9717	-0.16956441504676	0.105984513016253
TRMT11	12.3385	26.632	1.10999375987966	0.0187093202161247
TRMT112	420.129	419.022	-0.00380638129896091	0.982442653672755
TRMT12	10.28905	9.404465	-0.129692003318585	0.235715615580321
TRMT13	3.95581	8.516655	1.10631377480686	0.0074159188854002
TRMT1L	16.3777	13.06985	-0.325490182816535	0.0164545355348992
TRMT2A	9.317375	12.0039	0.365507741251672	0.0849205769548142
TRMT2B	5.72144	8.375125	0.549732425810174	0.00889869310407221
TRMT44	4.821	4.22062	-0.191877486435777	0.100337220533918
TRMT5	4.97672	10.78065	1.11517703986222	0.0572918048871909
TRMT6	30.85415	52.90955	0.778063597187959	0.0585240929419652
TRMT61A	9.49685	18.3486	0.950149017565634	0.0071211196149524
TRMT61B	4.65793	12.8171	1.46030901055832	0.00182555268227573
TRMU	17.53535	25.9292	0.56431146844055	0.0188620914862784
TRNAU1AP	11.3233	5.873855	-0.946914913189056	0.0295141679590003
TRNP1	90.159	36.6996	-1.29670717513744	0.0158070557137783
TRNT1	24.26135	46.6602	0.943532661070508	0.00932737921907897
TROAP	34.46545	33.8044	-0.027939811324828	0.775661445920325
TROVE2	25.3121	13.60175	-0.896034924121806	0.0110528144804059
TRPC1	3.320295	2.99962	-0.146531679378803	0.480415102282347
TRPC4AP	61.6111	44.27975	-0.476543216853297	0.0030616767887496
TRPM2	2.141205	4.66523	1.12352528232735	0.0893732391423398
TRPM4	2.96126	2.16978	-0.448662394128031	0.0523156307441436
TRPM7	6.318325	9.185675	0.539843592328194	0.0835291654619438
TRPS1	10.118485	10.214085	0.0135666728082484	0.907534266155782
TRPT1	38.02255	18.8831	-1.00975966180063	0.0242863213582202
TRPV1	2.77013	1.97083	-0.49115034474257	0.0185732489016629
TRPV3	0.4261125	2.38561	2.48505193156168	0.00148937877061689
TRPV4	0.178482	0.2535325	0.506392111210039	0.0309931870032219
TRRAP	9.96263	14.0687	0.497890474642182	0.240412332796283
TRUB1	9.391285	14.7373	0.650077755516452	0.046434655884926
TRUB2	51.7689	68.9035	0.412491603724988	0.142087166084508
TSACC	1.33685	1.70628	0.352016813607482	0.434103607538657
TSC1	6.67765	6.663075	-0.00315234570639992	0.975058035848005
TSC2	12.77685	7.41686	-0.784651756407285	0.00569090002734981
TSC22D1	78.78165	75.5596	-0.0602445686625716	0.304715299028054
TSC22D1-AS1	0.6915335	0.9076935	0.392406084651529	0.467469625946077
TSC22D2	14.71455	5.95222	-1.30574366649466	0.0282613880898822
TSC22D3	6.771845	8.28112	0.290276949756093	0.0370463382643921
TSC22D4	15.34805	12.81745	-0.259946100099408	0.0693658556061352
TSEN15	24.26005	35.5928	0.553002906804079	0.00706665388678274
TSEN2	6.06339	23.9001	1.97882012923786	0.00719310379870983
TSEN34	44.0785	44.01685	-0.00201922493730119	0.98071540997406
TSEN54	21.17895	19.7733	-0.099077400834206	0.305400778677682
TSFM	28.9664	49.2014	0.76431897244828	0.101110488106582
TSG101	27.9371	24.09195	-0.213631100218408	0.0554463371056165
TSGA10	1.76133	0.551316	-1.67571385927435	0.0376665353431349
TSHZ1	1.60282	5.68915	1.82760070264568	0.00622992513339121
TSIX	5.93438	1.565125	-1.92281942701292	0.0375320664520956
TSKU	15.9411	21.00975	0.398307810620259	0.0205631929362253
TSN	45.1164	67.7421	0.586400756465467	0.0819558627733964
TSNARE1	0.8865695	1.904185	1.10286801317258	0.0675416800344908
TSNAX	58.2736	42.71155	-0.448216185336992	0.060557300234749
TSNAXIP1	1.728315	0.7187795	-1.26574501675279	0.100959863837839
TSPAN1	15.40145	13.19245	-0.223353667035047	0.266652529660615
TSPAN10	1.643975	2.414995	0.554831842052118	0.14918639191107
TSPAN12	3.14616	2.482045	-0.342062769736788	0.0623483642492316
TSPAN13	17.76055	9.15455	-0.956115383124338	0.0387805378857994
TSPAN14	13.4262	15.46955	0.204380191828534	0.00788749459651996
TSPAN15	5.8552	3.863455	-0.599826856563496	0.0102603147985503
TSPAN17	17.3834	18.4951	0.0894328160204622	0.314960062569555
TSPAN18	0.1280695	2.57823	4.33138212901	0.0124021935745353
TSPAN2	0.8696885	1.664265	0.936314508885411	0.0246694975798003
TSPAN3	54.51645	87.5801	0.683911477233798	0.0434137362639987
TSPAN31	15.3501	7.49894	-1.03348946881791	0.021966731510482
TSPAN33	0.77204	1.54755	1.00323852071176	0.00570178104799083
TSPAN4	11.66735	17.9836	0.624204932330367	0.0614769292206174
TSPAN5	6.18101	8.662475	0.486936684499385	0.0581198099407956
TSPAN6	13.14545	18.31995	0.478852036261215	0.0778796663470441
TSPAN7	1.95801	0.195375	-3.32507035479278	0.0191789085202813
TSPAN9	2.58152	1.300875	-0.988738433894649	0.109897593585926
TSPO	117.756	115.1685	-0.0320543951768898	0.798991501553817
TSPYL1	28.2683	17.30045	-0.708375560810127	0.00425267322921965
TSPYL2	16.89775	6.928045	-1.28631095293584	0.0319008261596087
TSPYL4	17.51705	6.13062	-1.51465494634022	0.00147938173720429
TSPYL5	20.3098	16.6394	-0.287572620531029	0.012635453666965
TSR1	37.62755	58.05845	0.625716700614809	0.0137665052655496
TSR2	67.51465	61.35145	-0.138103145034239	0.260844566884458
TSR3	33.1376	62.4415	0.914036076103292	0.0706893792261135
TSSC1	33.7968	44.787	0.406193378816423	0.0199705385118739
TSSC4	13.96665	35.1645	1.33213368232671	0.00890481175001091
TSSK2	0.9707965	2.759505	1.50716868729739	0.0570550662533562
TSSK3	13.22455	2.09722	-2.65666851738064	0.0303001763658225
TSSK4	1.144335	1.0668835	-0.101106810350315	0.778054180486097
TSSK6	1.014375	1.897045	0.903162806699828	0.172844346298397
TST	69.58015	25.26275	-1.46166409552888	0.0409727727441665
TSTA3	45.24635	20.88605	-1.11526174178765	0.00351446746716543
TSTD1	48.4044	46.91155	-0.0451950260641687	0.81015654331703
TSTD2	8.31841	10.72745	0.366927477001592	0.0603160920747427
TSTD3	2.32935	1.343125	-0.794333852504095	0.0962432991463213
TTBK2	2.621015	1.875875	-0.482561913946118	0.160722750155199
TTC1	76.1797	71.68775	-0.0876799941828985	0.412939509956725
TTC12	9.48218	4.785565	-0.98652951574423	0.00859246835389676
TTC13	43.2622	36.72865	-0.236201162837405	0.074183439263551
TTC14	20.761	12.493	-0.732755976637482	0.0574079302728549
TTC17	15.84135	15.35275	-0.0451981914149767	0.463048317000047
TTC19	23.6446	15.84005	-0.57793384629572	0.00874508563449888
TTC21B	8.695355	5.34187	-0.702900061866444	0.0945285348177427
TTC22	2.47994	3.21367	0.373916575272208	0.0843508728168167
TTC23	1.70751	2.545315	0.575950182992852	0.114292684087818
TTC26	2.76073	3.29073	0.253357861184012	0.0626273093707506
TTC27	5.92347	17.06475	1.52650481201108	0.0249018445314904
TTC28-AS1	5.2062	5.294605	0.0242923220632415	0.876372968618802
TTC3	21.01915	14.5052	-0.535134141101142	0.0215003483989024
TTC30A	2.867355	1.269745	-1.17518173915192	0.00109592675596297
TTC30B	2.20255	2.38368	0.114015802380979	0.225390600454869
TTC31	14.16075	7.889405	-0.84390927247475	0.0460834627075829
TTC32	4.842045	5.69087	0.233032736266837	0.171888057512245
TTC33	0.58194	1.99777	1.77944817843337	0.00666353108696074
TTC36	1.10711	0.658897	-0.748673709019008	0.160533458195889
TTC37	17.26425	23.9178	0.470297032634956	0.0282016804135903
TTC38	14.4253	6.56274	-1.13623113938243	0.0160209516102634
TTC39A	0.3057075	0.8728865	1.51364212811557	0.112877533351344
TTC39B	6.34895	4.371725	-0.538315364044931	0.05662039802214
TTC39C	9.22292	11.27835	0.290260530762697	0.0418426680248956
TTC4	35.5838	27.00685	-0.397895206549401	0.0312940351953267
TTC5	9.08522	8.03128	-0.177891511725522	0.178977242875319
TTC7A	15.8582	6.018925	-1.39765128089041	0.00149946448912361
TTC7B	0.363376	0.5614165	0.627608328580244	0.0585717311777009
TTC8	19.5153	12.77405	-0.611389638243609	0.00612660290062763
TTC9	0.668283	1.630175	1.28649576669266	0.0094480692784257
TTC9C	33.43715	34.1073	0.0286286677196056	0.792164645080371
TTF1	6.91395	11.7008	0.759025096719059	0.0123740457874085
TTF2	17.3102	13.3538	-0.374372055281565	0.0307203288638884
TTI1	11.63385	17.97665	0.627795587424587	0.0215809502944875
TTI2	14.27075	13.19085	-0.113523624874468	0.0755900307088962
TTK	39.0518	36.6635	-0.0910445313566961	0.0109765948717603
TTL	16.12055	18.8866	0.2284620420297	0.0594958640212904
TTLL1	2.066435	0.8106345	-1.3500205024238	0.0225634938126093
TTLL11	2.85243	6.172115	1.11357346020239	0.0764333307395083
TTLL12	45.80505	82.8207	0.854484732401987	0.00637813378614283
TTLL3	1.991885	0.8783845	-1.18120985504529	0.0831444214605477
TTLL4	8.55521	8.565125	0.001671033064438	0.987396475742122
TTLL5	6.39532	6.746635	0.0771515641874443	0.516712934137308
TTLL7	1.28871	0.347648	-1.8902284538583	0.0125440158977639
TTN-AS1	3.207735	1.72453	-0.89535173542163	0.129826838637556
TTPAL	15.0874	9.325425	-0.694102826921835	0.0086775508755295
TTYH2	0.7820815	1.420475	0.860982578269756	0.0408139708035316
TTYH3	8.467905	2.341215	-1.85474765702751	0.00473850966604192
TUB	0.77705	2.86623	1.88307504471609	0.049638254841237
TUBA1A	4.815465	2.50031	-0.945568139049	0.0372665429665318
TUBA1B	429.485	430.8525	0.00458630974450748	0.94190939864409
TUBA1C	348.755	278.1415	-0.326394883066695	0.0698631866804377
TUBA3FP	0.6613085	0.567272	-0.221282789365951	0.0801389526879361
TUBA4A	157.8975	150.6595	-0.0676966825886131	0.507538020130134
TUBB	724.7215	721.2955	-0.00683627157710935	0.764603255334975
TUBB1	1.47123	2.656215	0.852349123080503	0.0111889522676571
TUBB2A	36.7126	7.610075	-2.27029271307041	0.0198091701717283
TUBB3	213.5895	89.78825	-1.25024215990099	0.00302042201523289
TUBB4A	0.8765085	0.903174	0.0432358736346939	0.83809985287921
TUBB4B	1755.285	633.332	-1.47067141473976	0.0275649536111383
TUBB6	224.248	128.4015	-0.804433061965955	0.0139620718403193
TUBD1	3.228895	3.707755	0.199505390202981	0.147556132190011
TUBE1	11.1478	12.0953	0.117687528217788	0.394633421579262
TUBG1	39.89395	48.9792	0.295999234536856	0.0812827888550652
TUBG2	14.94985	9.193685	-0.701415867588996	0.0180220149840965
TUBGCP2	28.2761	27.3707	-0.0469508173879702	0.261819363561471
TUBGCP3	7.5663	14.60855	0.949153102980883	0.00368498863213928
TUBGCP4	14.17935	24.37045	0.781341491589373	0.0768652354919995
TUBGCP5	19.94335	17.1321	-0.219205764561696	0.0992746476344222
TUBGCP6	13.07835	6.72968	-0.958570727375955	0.0242774354858249
TUFM	210.8215	260.1965	0.303579552542298	0.0607693390882281
TUFT1	10.1661	6.45963	-0.654242890677541	0.00425833423804952
TUG1	45.5518	29.4641	-0.628549865092428	0.0264018135022283
TULP3	25.76635	16.27405	-0.662914854596	0.000403584416085716
TULP4	4.288155	4.04618	-0.0837965528717498	0.713794717021009
TUSC2	24.1604	23.95215	-0.0124891787502398	0.754456129797302
TUSC3	33.78725	22.88815	-0.561878074286587	0.0183544164114186
TUT1	20.78395	18.03795	-0.204434478548189	0.146278176307287
TVP23B	5.81653	8.289625	0.511148106542672	0.0553839161347126
TVP23C	2.95051	1.2782	-1.20685075549984	0.0250117996870744
TVP23C-CDRT4	2.095475	1.103045	-0.925785660995215	0.24048681452382
TWF1	126.231	136.2065	0.109729299728465	0.198646796408012
TWF2	20.5087	19.92	-0.0420183981419582	0.583666636123555
TWIST1	6.417195	7.22221	0.170497546879383	0.429664931150001
TWIST2	5.416435	8.053585	0.572287524314166	0.0380188539232112
TWISTNB	8.13835	13.91485	0.773817124939584	0.00218038192896945
TWSG1	22.52765	25.5073	0.17921336991049	0.158769949804002
TXLNA	26.74145	11.28765	-1.24433253511087	0.00456753996461401
TXLNG	17.4993	27.35145	0.644320104462978	0.000712655707697128
TXN	729.723	808.227	0.147411621149059	0.444292494596398
TXN2	56.3605	66.16785	0.23144599213312	0.257328256480921
TXNDC11	15.28645	16.2225	0.0857427601100717	0.244092425855697
TXNDC12	57.64285	44.786	-0.364093847936354	0.0267176525339595
TXNDC15	2.99518	10.6755	1.83358903006743	0.00799630072975221
TXNDC16	5.097975	5.79349	0.184508391449894	0.161015965057798
TXNDC17	54.339	38.43275	-0.499651805846549	0.0861599755764405
TXNDC5	71.564	76.0052	0.0868640982166785	0.141540577161719
TXNDC9	50.6795	50.63345	-0.00131150284752689	0.957142776934116
TXNIP	27.70065	20.7895	-0.414064768803402	0.096913452146678
TXNL1	115.15	129.07	0.164639299965432	0.244128078851616
TXNL4A	51.69365	56.5777	0.130246457298379	0.111462255136808
TXNL4B	21.6802	13.8854	-0.642809327812789	0.00863570319544342
TXNRD1	139.034	60.0694	-1.21073557046467	0.0162918575826183
TXNRD2	6.5644	12.36275	0.91326463862489	0.116264671102105
TXNRD3	11.1345	5.186385	-1.10223556407091	0.0323172784856094
TYK2	16.12495	15.5731	-0.0502385294430525	0.0337509347317608
TYMP	8.99281	20.33375	1.17703241218396	0.0130258387530035
TYMS	41.66585	60.9939	0.549799554003828	0.024891935549056
TYRO3	1.529545	6.1686	2.01184054606197	0.00138135067537989
TYSND1	17.8956	17.3737	-0.0426998838008488	0.603913245673642
TYW1	10.8373	14.3862	0.408680196937437	0.0747939572245006
TYW3	8.71453	22.64925	1.37796851530792	0.00347908339905007
TYW5	3.61888	2.852085	-0.343526290843419	0.123503252656736
U2AF1	105.8605	175.239	0.727159513834422	0.102293662979259
U2AF1L4	3.25803	4.65876	0.515946122406587	0.305807673294876
U2AF2	112.8565	125.2165	0.149935167952351	0.160191736853265
U2SURP	22.4232	29.18145	0.380059392367566	0.00245756346425723
UACA	8.039275	5.12686	-0.64898989940414	5.15540110553809e-05
UAP1	42.5981	36.33525	-0.229419250829218	0.119588236650681
UAP1L1	4.73558	8.685295	0.875033717973993	0.0198927265616907
UBA1	292.8085	172.7675	-0.761125582761535	0.0215123353500995
UBA2	36.3727	95.2748	1.38923865136589	0.000531851030624692
UBA3	24.26275	41.23505	0.765128078583869	0.0188546341793065
UBA5	12.1028	19.05395	0.654749252535697	0.0305614038457521
UBA52	141.0775	154.53	0.131399030438943	0.314123511994268
UBA6	20.67805	19.88425	-0.0564739945741937	0.617258608478922
UBAC1	29.3167	47.56965	0.698318693186231	0.0781635090143577
UBAC2	28.61355	29.46245	0.0421789053683777	0.385924446052106
UBAC2-AS1	1.282735	1.401535	0.127784617601255	0.619835601077303
UBALD1	17.0308	26.49725	0.637696432912334	0.0130360910032314
UBALD2	22.12375	10.123375	-1.12790559893258	0.0432352384663591
UBAP1	14.11015	20.80455	0.560165758598013	0.00093700726796463
UBAP2	10.3714	12.78195	0.301497297226271	0.187103602259583
UBAP2L	50.8276	53.16745	0.0649311634233616	0.469419397221331
UBASH3B	10.61335	10.84265	0.0308373012548335	0.70999350611275
UBB	804.4735	717.305	-0.165458211041021	0.511926632888916
UBC	230.892	262.8955	0.187271260316116	0.0247602973651107
UBE2A	48.10025	49.9931	0.0556845968423093	0.129672169330986
UBE2B	17.2705	32.09425	0.894004996435194	0.0636941941339513
UBE2C	215.4415	216.86	0.00946779162294304	0.883950344236324
UBE2D1	17.044	12.1992	-0.482477414895981	0.0413774903076906
UBE2D2	15.07455	32.7407	1.11897023117175	0.00551634847219509
UBE2D3	138.7615	147.073	0.0839250763915254	0.260251728301622
UBE2D4	3.164415	2.79243	-0.180417699722971	0.115436372400734
UBE2E1	41.60845	121.3	1.54363109930784	0.0280929539127881
UBE2E2	13.53065	30.63465	1.17893322193577	0.011716633228892
UBE2E3	37.6564	65.6873	0.802719383413139	0.0240331943086617
UBE2F	30.5126	21.2988	-0.518632968640928	0.0196312950426268
UBE2F-SCLY	4.84225	3.080475	-0.652524738686712	0.018103010098154
UBE2G1	21.38815	24.57795	0.200552888447181	0.0685028826619859
UBE2G2	21.5081	27.37475	0.347965704932449	0.00638765806254281
UBE2H	25.52815	34.01	0.413870015207605	0.0223651648695649
UBE2I	42.41855	53.23205	0.327599820595377	0.10241566306775
UBE2J1	9.56335	19.8581	1.05413961241414	0.0450057697328252
UBE2J2	22.166	16.67575	-0.41059680113259	0.07927367154651
UBE2K	17.3199	28.79445	0.733360165126435	0.0418140056553785
UBE2L3	37.15895	46.7647	0.331710196482703	0.0173819880426521
UBE2L6	8.07212	27.2496	1.75521552576271	0.00498412138784177
UBE2M	42.5242	76.9933	0.856448812154938	0.0042350836526676
UBE2N	47.0572	64.23445	0.44893176636555	0.0613776014676862
UBE2O	18.49325	9.500365	-0.960943938603199	0.00151504311968012
UBE2Q1	17.40335	26.4395	0.603329854563796	0.00529698058202742
UBE2Q2	6.167725	23.0105	1.89948198608821	0.000189842490699849
UBE2Q2P1	0.83236	0.898756	0.110721860464324	0.753465762711606
UBE2R2	6.07799	13.41925	1.14263783543141	0.00162150491569184
UBE2S	293.0895	209.126	-0.486968845097232	0.0854120276271044
UBE2T	76.1874	96.06995	0.334532814648396	0.110748265746799
UBE2V1	60.41595	62.09185	0.0394744409717918	0.385767838798572
UBE2V2	81.80985	82.8719	0.0186084433860509	0.482092631359602
UBE2W	8.39024	7.109365	-0.23899137326361	0.391757799448744
UBE2Z	52.1722	62.8647	0.268968867157204	0.0835437142577448
UBE3A	40.03435	60.9653	0.606749945830391	0.00620704792354318
UBE3B	9.9065	9.718245	-0.0276796346801871	0.577317416961094
UBE3C	38.37985	51.97855	0.437567315715738	0.0848563788850253
UBE3D	5.271525	7.864675	0.577166769274649	0.0173166838433011
UBE4A	20.4057	15.7396	-0.374573324631006	0.0398226720140335
UBE4B	23.49585	13.37805	-0.812538118076041	0.0169768148966335
UBFD1	39.2186	37.7183	-0.0562733822353089	0.222011129311923
UBIAD1	12.75025	13.4522	0.0773165983976662	0.159869346895653
UBL3	6.850245	4.858115	-0.495758945722565	0.0662366838923171
UBL4A	29.25925	64.73085	1.14556065899011	0.0408431902395311
UBL5	355.3245	369.6885	0.057172998471588	0.525072643415691
UBL7	55.71565	56.8006	0.0278235454812869	0.745294933220142
UBLCP1	20.17315	22.4587	0.154838045457764	0.325687127770538
UBN1	23.69825	18.41705	-0.363738534658556	0.017998900563665
UBN2	1.14346	1.091123	-0.0675921561223375	0.76288263202613
UBOX5	6.41577	5.5163	-0.217921504391157	0.137451573683042
UBP1	39.25565	44.12955	0.168844722237472	0.0596966444617247
UBQLN1	92.3793	96.6511	0.0652165377772201	0.214351481317469
UBQLN2	25.61315	17.349	-0.562032183868053	0.0115934469520335
UBQLN4	22.51145	29.62385	0.396100163395911	0.00563861154699185
UBR1	7.413765	9.109415	0.297152022546032	0.143751944716457
UBR2	13.67685	5.18526	-1.39924775668288	0.0110391158766822
UBR3	19.1218	9.148145	-1.06366719743696	0.0105419134123202
UBR4	54.0814	25.10555	-1.10712616780828	0.0655847679310873
UBR5	15.86105	14.3769	-0.141735650372538	0.303613635273344
UBR7	9.34416	13.60025	0.541496288560022	0.00873886578560677
UBTD1	26.7577	14.2234	-0.911687740290858	0.030911251466533
UBTD2	12.22915	7.43624	-0.717678893103421	0.00273686874200236
UBTF	22.7193	33.8855	0.576749674475698	0.0027213326542162
UBXN1	102.89645	96.4656	-0.0931067404336414	0.445042740364731
UBXN11	6.735665	5.712345	-0.23773727308261	0.281208120305398
UBXN2A	9.42436	9.83473	0.0614907961343851	0.710766161564328
UBXN2B	6.586175	7.128735	0.114205245919416	0.292922764168374
UBXN4	38.0199	49.21285	0.372280330402763	0.0093733515439163
UBXN6	31.8088	30.029	-0.0830695143408396	0.391552232969709
UBXN7	16.0504	10.76336	-0.576480737344734	0.0840836269858708
UBXN8	2.776285	12.43845	2.16357913651899	0.0480233009765958
UCA1	150.0725	32.49855	-2.20721237944005	8.15932404742387e-06
UCHL3	78.49285	54.42065	-0.528407055078391	0.0137061055607423
UCHL5	50.5645	57.98775	0.197623298690012	0.0364682286668487
UCK1	16.8963	24.3707	0.528440334593072	0.0398157605944145
UCK2	8.886435	21.5617	1.27879426013473	0.00262317798626501
UCKL1	15.67015	20.124	0.360898104892351	0.0243412608093002
UCKL1-AS1	2.717505	1.96854	-0.465156661881867	0.320224884904465
UCN	2.44491	0.8752555	-1.48200523134462	0.267634693436101
UCN2	4.99157	1.808295	-1.46486360420488	0.0540348697539144
