SUM149_DMSO_12H_R	SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	SUM149R_JQ1_12H_R
SGCG	0	0	0.00809375	0.00835645
SGCZ	0	0	0	0
SGIP1	0.01	0	0.00523415	0.005
SGK1	11.431	5.92984	17.5605	10.4704
SGK110	0.0302709	0.01241605	0.01153495	0
SGK196	7.09877	5.12954	5.61421	5.043105
SGK2	0.0062939	0.2732015	0.02094875	0.00861385
SGK223	5.31808	4.99116	6.251	5.75255
SGK3	0.856073	2.48212	1.447675	3.850705
SGK494	3.446655	2.005485	3.699585	2.674525
SGMS1	4.015475	5.7418	5.58525	6.54083
SGMS2	4.385915	6.560395	6.399935	7.69967
SGOL1	11.3589	5.871275	12.3384	10.3118
SGOL1-AS1	9.891575	5.32401	10.9894	10.52157
SGOL2	9.84339	18.0077	8.066935	17.5472
SGPL1	7.12227	7.613735	7.628815	6.90413
SGPP1	5.82479	6.87752	7.12946	8.97975
SGPP2	8.50927	8.055585	12.7475	10.919
SGSH	3.875775	4.296045	1.65398	2.00172
SGSM1	0.13635	0.18247	0.1432875	0.10921505
SGSM2	11.6793	6.402595	6.40181	4.38352
SGSM3	10.70397	19.94065	6.841835	10.83905
SGTA	63.10085	67.8448	95.56775	101.1139
SGTB	3.572515	4.854245	2.90799	3.719965
SH2B1	16.93805	15.88675	14.01515	12.5546
SH2B2	2.37644	1.38376	2.290255	1.723935
SH2B3	3.609255	1.96919	2.881735	2.25554
SH2D1A	0	0.0057316	0	0
SH2D1B	0.0066775	0	0	0
SH2D2A	3.67808	2.534135	6.585405	4.301125
SH2D3A	17.9494	23.83545	31.3557	33.35595
SH2D3C	0.0250069	0.635138	0.02244415	0.2429065
SH2D4A	14.6232	10.7386	16.48525	14.68215
SH2D4B	0.02246925	0.01	0.01272545	0.02083935
SH2D5	2.115305	0.441085	2.610735	0.818832
SH2D6	0.2752655	0.2747865	0.4345775	0.328425
SH2D7	0	0	0	0.01436805
SH3BGR	3.4113	3.619655	2.429725	3.326785
SH3BGRL	20.8384	19.1418	12.89495	11.2717
SH3BGRL2	2.72223	2.93194	3.070205	3.195375
SH3BGRL3	121.1895	176.3105	42.12425	43.62565
SH3BP1	14.24505	4.829865	7.20225	3.78905
SH3BP2	4.502245	2.1349	2.065255	1.210455
SH3BP4	15.8155	15.1644	16.0333	19.0778
SH3BP5	7.031445	12.60845	7.22608	11.83765
SH3BP5-AS1	0.8593285	1.138505	0.392015	0.4190395
SH3BP5L	19.96635	26.04405	12.97285	13.81275
SH3D19	12.7636	10.312485	14.2309	12.57125
SH3D21	10.260915	20.56215	2.3463	4.231815
SH3GL1	37.74555	64.9687	43.65845	71.82905
SH3GL1P1	0.194002	0.270444	0.2635245	0.320614
SH3GL1P2	0.07118085	0.2856135	0.0315482	0.10873165
SH3GL2	2.579265	8.395645	19.18055	38.3301
SH3GL3	0.05321325	0.118073	0.08970355	0.1839945
SH3GLB1	17.24485	15.5891	12.4158	11.2576
SH3GLB2	49.4263	65.49245	45.16845	61.76285
SH3KBP1	46.8754	30.6747	25.1788	14.84845
SH3PXD2A	4.56914	1.232605	1.326125	0.6648975
SH3PXD2B	4.062405	4.178735	2.979975	4.827895
SH3RF1	4.56563	5.577195	5.493945	5.6179
SH3RF2	0.8379705	0.927719	0.847239	0.616515
SH3RF3	0.421723	0.177506	0.432343	0.2114285
SH3RF3-AS1	0.3073895	0.07802465	0.291883	0.182037
SH3TC1	2.563705	0.5827655	1.69099	0.5522635
SH3TC2	0.992125	0.3599045	2.29668	0.65704
SH3YL1	27.95725	28.60805	32.92505	38.7939
SHANK1	0	0.01	0.005	0
SHANK2	0.215571	0.0816115	0.2612855	0.1506835
SHANK2-AS1	0.126698	0.3331085	0.152587	0.192818
SHANK2-AS3	0.5780475	0.965874	0.4557185	0.6713875
SHANK3	2.14229	0.9230015	1.785625	1.639405
SHARPIN	19.42015	24.598	11.37975	12.6025
SHB	2.790055	3.58451	3.87318	4.247385
SHBG	0.2613935	0.642076	0.3144845	0.5168625
SHC1	39.9794	40.32185	30.3094	25.94375
SHC2	0.2339215	0.0645596	0.5825045	0.3505525
SHC3	0.684535	0.307299	0.504486	0.283627
SHC4	1.78379	1.0099905	1.924605	0.90201
SHCBP1	11.91715	8.05728	18.8986	19.9907
SHCBP1L	0	0	0	0
SHD	0.01359975	0.0058205	0.005	0.00511345
SHE	0.07423695	0.151488	0.118877	0.07621805
SHF	0.2203745	0.2340125	0.2664	0.0912835
SHFM1	264.9175	272.532	306.8525	298.087
SHH	0	0	0.0171188	0
SHISA2	1.36012	2.25792	1.554355	2.467515
SHISA3	0.39327	0.05403335	0.05502715	0.00686305
SHISA4	5.38641	3.92435	1.67069	1.43601
SHISA5	60.8206	36.52455	69.62755	43.0658
SHISA6	0	0.01720085	0.005	0
SHISA7	0.0188851	0.02157905	0.013435	0.01124225
SHISA8	0.00894885	0.0110115	0	0
SHISA9	0.9304845	1.2144	0.7091935	0.8159015
SHKBP1	23.7162	20.29015	20.2168	19.173
SHMT1	24.29865	18.5885	30.61065	33.22165
SHMT2	88.3181	79.7509	120.981	109.293
SHOC2	9.73309	13.59725	8.84473	11.4758
SHOX	0.005	0.02374625	0.0069206	0.005
SHOX2	1.89984	1.34508	2.08457	1.735225
SHPK	12.84645	15.77665	18.96945	26.36115
SHPRH	6.06011	3.043565	5.91122	3.491165
SHQ1	10.00123	10.18345	11.47125	13.9051
SHROOM1	5.259825	2.124415	3.13165	2.150245
SHROOM2	4.300405	1.917365	2.87248	1.6811
SHROOM3	6.942455	5.402685	6.379225	5.52884
SHROOM4	0.07795275	0.09726115	0.08057265	0.113459
SI	0	0.005	0.005	0
SIAE	10.92	12.3452	17.26695	19.4601
SIAH1	18.15775	12.2092	17.33395	12.8596
SIAH2	20.8122	18.3311	22.938	17.42635
SIAH3	0.0432405	0.06072565	0.05652365	0.0573598
SIDT1	0.1199385	0.1126125	0.037872	0.01770025
SIDT2	1.50503	3.905715	1.52823	2.30317
SIGIRR	11.0146	10.048805	8.94998	9.47222
SIGLEC1	0	0.01109375	0.005	0.01058615
SIGLEC10	0.578288	0.7559725	0.6065245	0.607727
SIGLEC11	0.2797255	0.380088	0.2160645	0.246557
SIGLEC12	0	0.02665225	0.02335325	0.0079147
SIGLEC14	0.0669939	0.239239	0.12118815	0.06259655
SIGLEC15	0.00826165	0.01060755	0.00944445	0.0545467
SIGLEC16	0.7949175	1.14399	0.7905155	0.8602145
SIGLEC17P	0.00835395	0.010725	0.0656026	0.0094232
SIGLEC5	0	0	0.00506585	0.00634595
SIGLEC6	0	0.0077369	0	0.0086053
SIGLEC7	0	0.00853405	0	0
SIGLEC8	0.11021155	0.19638	0.09594565	0.131565
SIGLEC9	0.0076999	0.04860715	0.01682375	0.01053815
SIGLECL1	0	0	0	0
SIGMAR1	44.75435	33.6156	63.77475	64.4675
SIK1	49.93275	23.49865	49.57945	41.56105
SIK2	6.35581	6.247235	5.974	7.76681
SIK3	4.08791	4.53848	5.945125	5.25805
SIKE1	13.27605	14.6174	9.84424	11.6462
SIL1	16.0302	12.4562	18.7109	16.4755
SIM1	0.444016	0.1810675	0.3873295	0.326746
SIM2	1.981265	0.9113115	1.267965	0.6901735
SIMC1	5.178525	1.913245	5.132605	3.579505
SIN3A	21.3382	18.7035	23.4039	22.4307
SIN3B	13.2309	13.79025	13.55325	12.7293
SIPA1	5.283075	4.905805	2.070435	2.918015
SIPA1L1	10.032855	7.853095	8.419515	6.391965
SIPA1L2	4.18915	11.06335	5.921055	14.3959
SIPA1L3	4.401035	4.036355	4.465215	5.43032
SIRPA	1.625595	0.2501535	1.434575	0.563607
SIRPB1	1.65798	0.339382	1.098055	0.5709305
SIRPB2	0.464048	0.411428	0.340451	0.2755805
SIRPD	0.02556335	0.02267405	0.01929365	0
SIRPG	0.1630705	0.065562	0.04489855	0.03115105
SIRT1	8.357955	15.17095	7.926245	15.6859
SIRT2	9.328255	11.2512	11.12655	11.4466
SIRT3	7.35326	9.31422	6.880805	7.87732
SIRT4	0.168661	1.334892	0.5147795	2.18606
SIRT5	11.6376	9.097685	7.90787	5.76212
SIRT6	13.1436	14.61575	20.59905	18.8672
SIRT7	30.95195	57.71845	28.4464	46.11785
SIT1	0	0	0.01190335	0.0142507
SIVA1	106.8615	79.07845	106.9494	102.00415
SIX1	10.26375	4.95672	11.0654	7.62475
SIX2	3.36953	2.101115	2.90637	1.892085
SIX3	0.005	0.04018685	0	0.01046055
SIX4	7.112195	4.88943	10.43162	7.207365
SIX5	4.95346	2.889935	4.572975	2.962275
SIX6	0.0122412	0.0208112	0	0
SKA1	13.0495	11.4247	15.63365	20.2313
SKA2	18.8086	15.95725	21.71105	21.15425
SKA3	19.08415	11.60455	17.9668	16.6253
SKAP1	0	0	0	0
SKAP2	8.14438	11.05265	6.86842	9.018805
SKI	14.8237	20.3865	11.62055	16.9194
SKIDA1	0.3616455	0.2337085	0.447189	0.416351
SKIL	10.037705	10.21975	12.64365	12.45795
SKINTL	0	0.02067815	0.0089847	0
SKIV2L	26.47085	32.01	13.13	16.8898
SKIV2L2	37.4936	18.32575	37.48415	25.39565
SKOR1	0.05923655	0.0792401	0.05024815	0.05081135
SKP1	116.2455	177.551	162.2285	240.125
SKP1P2	0.1289875	0.4836295	0.2638525	0.3555575
SKP2	16.09765	6.86708	21.82995	14.0621
SLA	0.1428515	0.0460933	0.0507603	0.0251132
SLA2	0.1326355	0.246608	0.1156834	0.1208665
SLAIN1	5.470215	6.358915	6.96501	9.879105
SLAIN2	4.80057	3.722175	5.804865	5.276935
SLAMF1	0	0	0	0
SLAMF6	0.2041995	0.2692625	0.1146341	0.1148605
SLAMF7	0.1570145	0.1920725	0.137429	0.138384
SLAMF8	0.06526915	0.0789782	0.0469469	0.0394423
SLAMF9	0.1271086	0.2222295	0.2735195	0.2468377
SLBP	91.70335	64.5348	72.6743	78.2467
SLC10A1	0.04777795	0.1986765	0.0759753	0.0891593
SLC10A2	0	0.0074034	0	0
SLC10A3	57.94395	84.87155	45.19295	67.87195
SLC10A4	0.00561735	0.0072124	0.0192647	0.0126726
SLC10A5	0.5842	0.8259855	0.678281	0.3856985
SLC10A6	0	0.04208545	0	0.02266605
SLC10A7	1.719675	1.405005	1.66328	1.13626
SLC11A1	0.2679095	0.163872	0.121712	0.0413135
SLC11A2	12.9294	6.1176	18.25955	10.234775
SLC12A1	0	0.005	0	0.005
SLC12A2	5.804745	11.4024	8.668255	18.21845
SLC12A3	0.06211045	0.08367205	0.04736	0.06298575
SLC12A4	7.92884	11.70915	5.91474	10.08261
SLC12A5	0	0.0231216	0.0084134	0.0100363
SLC12A6	5.7076	9.06303	6.333025	9.97251
SLC12A7	4.54894	4.887265	5.689065	5.519535
SLC12A8	4.7948	0.789343	4.82139	0.9420025
SLC12A9	8.349605	8.89025	8.93128	9.763585
SLC13A1	0.005	0.0160495	0.005	0.01228975
SLC13A2	0	0.01282345	0	0
SLC13A3	2.272985	5.982445	1.282955	3.31313
SLC13A4	0.043135	0.0904656	0.03158465	0.08272875
SLC13A5	0.0179035	0.03128515	0.005	0.005
SLC14A1	0.168305	0.1936725	0.09857235	0.134525
SLC14A2	0.181647	0.24187	0.1305005	0.1663795
SLC15A1	0.283984	0.420027	0.194692	0.2373195
SLC15A2	0.674234	0.7395825	0.6354885	0.6560175
SLC15A3	0.3272525	0.402268	0.4428705	0.495277
SLC15A4	10.76085	9.00792	13.1768	13.23835
SLC15A5	0	0.00973315	0	0.005
SLC16A1	69.59415	98.69825	64.52665	87.46845
SLC16A10	0.991727	0.6755015	0.7432415	0.776449
SLC16A11	0.222756	0.3398945	0.1870345	0.3108245
SLC16A12	0.1380665	0.150037	0.14875	0.08351545
SLC16A13	14.60125	19.4029	17.26875	13.32865
SLC16A14	3.59107	0.40294	1.603695	0.3854155
SLC16A2	1.185735	1.247075	0.5264865	0.363483
SLC16A3	362.996	560.586	383.099	552.8205
SLC16A4	2.226735	2.39871	1.27355	0.9403235
SLC16A5	13.22505	12.4192	5.854775	5.2017
SLC16A6	0.3787185	0.07915105	0.4347235	0.207229
SLC16A7	1.404865	0.218256	1.45299	0.4187945
SLC16A8	0.23176	0.6003025	0.4066195	0.6064245
SLC16A9	4.13326	0.5949975	0.668245	0.06960915
SLC17A1	0	0	0	0
SLC17A2	0	0	0	0
SLC17A3	0	0.02896245	0.0089687	0
SLC17A4	0	0	0	0
SLC17A5	7.174145	6.750115	6.755085	5.590435
SLC17A6	0	0.005	0	0
SLC17A7	0.0474752	0.12307195	0.0865351	0.0996529
SLC17A8	0.005	0.02402445	0.00677495	0.01
SLC17A9	2.85015	0.4083245	0.794391	0.279626
SLC18A1	0.00610465	0.00541465	0	0
SLC18A2	1.883825	1.73223	1.517165	1.485995
SLC18A3	0	0.00623	0	0
SLC18B1	19.4618	10.1799	16.9059	12.59285
SLC19A1	20.5523	3.2383	16.51695	8.00941
SLC19A2	6.650805	5.38911	7.68079	5.935025
SLC19A3	0.359934	0.284533	0.499224	0.4074345
SLC1A1	5.162635	1.94126	6.616975	4.694435
SLC1A2	0.0540675	0.07971605	0.05651935	0.0354359
SLC1A3	1.057315	1.08241	2.16277	2.52365
SLC1A4	4.722025	3.545315	7.60786	7.42058
SLC1A5	87.6372	106.476	110.463	93.58385
SLC1A6	0.0160324	0.0385307	0.0378555	0.02945815
SLC1A7	0	0.00535045	0.005	0
SLC20A1	102.609	67.81385	61.1625	54.2712
SLC20A2	23.274	29.61365	28.5572	28.7283
SLC22A1	0.1637445	0.258469	0.318813	0.2380675
SLC22A10	0	0	0	0
SLC22A11	0	0.0234291	0	0
SLC22A12	0	0.0102898	0	0
SLC22A13	0.005	0.1311199	0.06099165	0.1834105
SLC22A14	0.00606375	0.06780115	0.07440845	0.129409
SLC22A15	2.506655	1.011166	2.21372	1.041017
SLC22A16	0	0.02260645	0	0.00826165
SLC22A17	0	0.01935355	0	0.0134818
SLC22A18	5.76986	8.50327	5.63484	6.461185
SLC22A18AS	0.9625045	0.562198	0.349124	0.2597595
SLC22A2	0.005	0.0059818	0.0053259	0
SLC22A20	0.197399	0.4404925	0.236099	0.1800113
SLC22A23	2.983405	3.794415	2.4311	3.290285
SLC22A24	0	0	0	0
SLC22A25	0	0	0	0
SLC22A3	0.02550335	0.032279	0.0235707	0.005
SLC22A31	6.34978	5.516625	2.445935	2.605315
SLC22A4	2.64273	3.01667	2.517925	3.370095
SLC22A5	12.05515	11.78345	27.8496	23.92125
SLC22A6	0	0.0066817	0	0
SLC22A7	0	0.0112512	0	0
SLC22A8	0	0.0067464	0	0
SLC22A9	0.1199687	0.278591	0.165536	0.160942
SLC23A1	0.137794	0.1697315	0.180052	0.2317265
SLC23A2	12.11275	11.01435	16.75295	16.377
SLC23A3	0.282635	0.9179905	0.30265	0.4773545
SLC24A1	2.592975	1.79684	1.805045	1.42835
SLC24A2	0.04284125	0.06762945	0.0387745	0.03797615
SLC24A3	0	0.005	0.01	0
SLC24A4	0.1909685	0.2601785	0.170138	0.1597235
SLC24A5	0.10150225	0.1236508	0.1182834	0.22974
SLC24A6	7.772965	11.1411	8.47221	11.0069
SLC25A1	176.7725	276.664	100.00915	168.3755
SLC25A10	72.51105	48.1594	54.41575	68.0147
SLC25A11	58.32065	54.77925	57.07355	54.72575
SLC25A12	6.958125	3.681875	7.737235	4.47819
SLC25A13	23.32295	12.47975	28.5807	22.67455
SLC25A14	8.607285	8.40855	7.339045	7.186625
SLC25A15	17.3722	7.843065	14.1678	9.18213
SLC25A16	2.662945	5.420925	3.02005	5.02251
SLC25A17	19.8061	14.57165	20.49895	17.1541
SLC25A18	3.762975	1.25943	1.65383	0.7615235
SLC25A19	16.2222	15.134	19.46165	19.04245
SLC25A2	0	0.112342	0.00968025	0.0199889
SLC25A20	2.78824	3.06723	5.436405	4.68587
SLC25A21	0.6076015	0.577141	0.5009455	0.533238
SLC25A22	24.504	24.92635	20.3044	27.3503
SLC25A23	10.31865	10.49425	18.6727	19.2811
SLC25A24	30.7367	11.1037	22.1521	12.26705
SLC25A25	8.49943	8.84977	9.547215	10.084825
SLC25A26	14.107	9.136285	14.8313	10.54615
SLC25A27	1.722845	1.88728	0.9959015	1.29478
SLC25A28	17.84535	12.26875	14.4518	12.27635
SLC25A29	11.5868	5.0149	4.44915	3.11838
SLC25A3	440.156	566.6595	569.754	680.533
SLC25A30	3.29902	4.183475	3.64616	4.755135
SLC25A31	0	0	0	0
SLC25A32	26.0797	20.11145	29.0838	23.2655
SLC25A33	18.6768	13.114	17.5798	14.8955
SLC25A34	0.4698405	0.779668	0.578638	0.7606505
SLC25A35	1.78966	1.39535	1.17142	1.376335
SLC25A36	30.71975	25.0508	29.3104	24.83335
SLC25A37	38.9388	42.7852	34.2273	35.9188
SLC25A38	18.75905	20.785	26.20205	24.8034
SLC25A39	125.5135	154.211	171.602	229.6885
SLC25A3P1	0	0.01833005	0	0
SLC25A4	21.43645	52.76545	18.8418	38.1606
SLC25A40	7.67609	4.884765	7.238975	6.71157
SLC25A41	0.00797975	0.01963805	0.0792714	0.05976665
SLC25A42	1.09118	1.55011	1.39353	2.360075
SLC25A43	10.1036	2.692425	14.2308	7.32631
SLC25A44	10.87005	17.23015	12.16605	14.48225
SLC25A45	3.146205	3.634835	2.516165	2.385225
SLC25A46	25.9887	28.9579	37.2333	37.3433
SLC25A47	0	0.0443834	0	0
SLC25A48	0	0.0808856	0.01234545	0
SLC25A5	388.993	410.9095	432.388	486.9165
SLC25A5-AS1	0.581583	0.4745775	0.6549095	0.509897
SLC25A51	3.653895	4.54426	4.99418	5.80431
SLC25A51P1	0	0.0394042	0.0087709	0.0210011
SLC25A52	0.037762	0.2455295	0.01196675	0.07940195
SLC25A53	0.255805	0.282083	0.2445765	0.1862245
SLC25A6	0	0	0	0
SLC26A1	2.459115	3.628095	1.269695	1.87375
SLC26A10	1.18132	0.798037	1.350245	0.889905
SLC26A11	0.755474	0.22193	0.366643	0.1646765
SLC26A2	17.3624	7.29754	11.26445	7.612555
SLC26A3	0	0.01967605	0.005	0
SLC26A4	0.0575253	0.168945	0.086073	0.09444105
SLC26A4-AS1	0.127614	0.02967415	0.418156	0.07007425
SLC26A5	0.01753305	0.166025	0	0.0338844
SLC26A6	11.79475	16.0904	8.87285	16.5219
SLC26A7	0.0461051	0.253286	0.0615882	0.1527475
SLC26A8	0.01	0.0263574	0.005	0
SLC26A9	0.257557	0.0330166	0.1441125	0.02059855
SLC27A1	1.82882	3.618365	1.1242745	1.732595
SLC27A2	7.895985	3.461375	17.7056	11.7888
SLC27A3	6.207845	3.717095	5.47598	3.871265
SLC27A4	29.2856	31.12095	29.88785	30.9154
SLC27A5	5.053725	3.08089	6.55324	4.09318
SLC27A6	0.4327245	0.0954004	0.06877575	0.04056325
SLC28A1	0.03526375	0.04748855	0.10436975	0.0547988
SLC28A2	0.10059065	0.1848755	0.078969	0.1038732
SLC28A3	0.0195968	0.02815385	0.0919431	0.02359405
SLC29A1	55.1388	23.06235	44.5725	34.8222
SLC29A2	18.69405	8.033965	19.8026	8.923625
SLC29A3	5.381415	3.785585	2.408065	1.543665
SLC29A4	0.1500635	0.432641	0.0537144	0.246675
SLC2A1	58.17865	85.67555	20.0607	20.4563
SLC2A1-AS1	0.636523	0.762243	0.156067	0.2248225
SLC2A10	0.9505385	0.4332175	0.1617325	0.09068885
SLC2A11	4.61659	6.34944	3.58626	4.36731
SLC2A12	0.493418	0.7009685	0.6156105	0.5550745
SLC2A13	1.444815	2.616085	1.25617	2.654015
SLC2A14	0.164575	0.0473806	0.180005	0.0769948
SLC2A2	0	0.00853665	0	0
SLC2A3	0.2172485	0.210025	0.231964	0.128049
SLC2A4	0.223718	0.394619	0.2206095	0.3470335
SLC2A4RG	63.0312	40.2594	50.48005	45.34325
SLC2A5	0.3464095	0.1194395	0.233357	0.056608
SLC2A6	5.41407	4.534295	5.77391	4.173795
SLC2A7	0	0.0198144	0	0
SLC2A8	1.56786	1.51552	1.57901	2.224605
SLC2A9	0.048404	0.06617995	0.138042	0.1910215
SLC30A1	14.557	11.61325	10.06365	8.27195
SLC30A10	0.0577687	0.005	0.02355225	0.005
SLC30A2	0	0.0189739	0	0.0069338
SLC30A3	0.300025	1.058425	0.158051	1.13729
SLC30A4	1.027345	1.23147	1.09344	2.05015
SLC30A5	25.2141	21.45375	27.2004	23.28105
SLC30A6	10.64155	10.93145	13.95295	15.62575
SLC30A7	6.43356	5.951195	5.29642	4.709295
SLC30A8	0.0712289	0.08593305	0.060651	0.07147685
SLC30A9	31.4509	33.53305	30.03245	37.3168
SLC31A1	16.52405	21.8733	24.8914	32.47465
SLC31A2	7.483375	18.1495	15.27285	21.99355
SLC32A1	0	0	0	0
SLC33A1	16.97545	21.31725	18.89355	22.454
SLC34A1	0.07000325	0.0274858	0.02852525	0.0136914
SLC34A2	0	0.0443238	0.00594945	0.01114255
SLC34A3	0.922818	2.074415	0.638458	0.950818
SLC35A1	4.19726	6.287165	3.25547	3.72763
SLC35A2	33.451	42.51655	31.66905	34.5508
SLC35A3	6.564195	5.79863	5.607305	5.501555
SLC35A4	29.60275	26.5673	36.7301	34.80935
SLC35A5	9.50703	14.9189	12.21235	18.69755
SLC35B1	47.51755	37.83845	60.12935	55.19165
SLC35B2	64.94315	46.43365	50.6417	47.69645
SLC35B3	14.7958	15.3712	9.14606	9.191815
SLC35B4	2.51982	1.944935	3.75473	3.5263
SLC35C1	14.6925	8.792375	19.18655	12.29905
SLC35C2	21.82715	23.43875	26.99095	24.48755
SLC35D1	4.262925	4.274285	3.42319	4.12469
SLC35D2	6.549115	3.749695	4.87573	3.161125
SLC35D3	0.0927501	0	0.03969255	0.0068318
SLC35E1	14.5817	16.86385	20.4327	21.62395
SLC35E2	1.853215	2.93479	1.293895	1.35141
SLC35E2B	3.58228	4.95688	2.570925	3.31478
SLC35E3	3.31988	3.96276	3.952485	4.915425
SLC35E4	3.183775	4.68035	3.07348	4.008265
SLC35F1	0.4088225	0.7736095	0.2721335	0.5341455
SLC35F2	26.1972	21.66335	30.68055	23.7673
SLC35F3	4.42424	5.0227	4.19746	5.39849
SLC35F4	0.0656339	0.09844745	0.0398912	0.00972385
SLC35F5	11.8467	17.161	14.12175	19.5166
SLC35F6	11.87045	11.91055	16.8865	17.196
SLC35G1	2.356375	0.5832075	3.281375	1.54105
SLC35G2	7.70894	5.1217	8.526265	6.203135
SLC35G3	0.043712	0.1790855	0.03614365	0.10524095
SLC35G5	0	0.01326185	0.02409565	0.0147504
SLC35G6	0.2014655	0.6137245	0.1583925	0.3222335
SLC36A1	2.501495	4.35353	3.760675	5.834655
SLC36A2	0.255048	0.40079	0.3594225	0.3446005
SLC36A3	0.06629795	0.07846025	0.0303776	0.03864355
SLC36A4	12.6171	7.107585	13.64595	10.359
SLC37A1	2.970975	0.72104	0.611365	0.175894
SLC37A2	1.91601	2.06632	1.85891	1.638665
SLC37A3	3.683855	4.862035	5.7918	5.923945
SLC37A4	12.2428	8.421215	16.55075	13.2446
SLC38A1	39.27955	24.29665	68.9814	45.8052
SLC38A10	15.7171	22.86645	7.746785	10.0909
SLC38A11	0	0	0	0
SLC38A2	57.71515	75.20975	100.3865	92.11505
SLC38A3	0.00692085	0.02429895	0.03206695	0.01617895
SLC38A4	0.005	0.01961635	0.0068544	0.01176335
SLC38A5	0.351105	0.1276018	0.348582	0.12998885
SLC38A6	5.636965	3.25214	5.060505	3.21503
SLC38A7	8.99313	6.582125	8.82379	7.782725
SLC38A8	0.00973425	0.0249966	0.07641645	0.145815
SLC38A9	5.619125	4.03233	5.807845	4.53346
SLC39A1	101.3885	60.0256	88.63655	61.2254
SLC39A10	15.6686	5.27739	19.2234	11.9775
SLC39A11	8.369995	3.069565	2.242935	2.31975
SLC39A12	0	0	0	0
SLC39A13	12.42995	22.2511	11.1244	14.71345
SLC39A14	19.14915	18.5666	22.70255	23.4569
SLC39A2	0.0829843	0.257289	0.0401455	0
SLC39A3	25.165	29.75435	42.6175	49.8979
SLC39A4	6.289155	5.541465	3.14775	3.07352
SLC39A5	0.0597129	0.09242165	0.1019001	0.0907767
SLC39A6	69.26535	44.92995	100.62345	90.8994
SLC39A7	82.72255	77.9981	53.773	50.0986
SLC39A8	28.3886	14.96375	49.52325	35.37565
SLC39A9	13.90235	22.3136	17.88435	24.5065
SLC3A1	0.00736425	0.01278855	0.0058101	0.0323334
SLC3A2	264.0925	278.4265	338.9695	305.192
SLC40A1	0.132485	0.206508	0.005	0.01654935
SLC41A1	14.61215	16.05445	8.594695	10.6405
SLC41A2	0.93875	2.424225	1.62603	3.2269
SLC41A3	14.1926	10.10014	13.0566	9.618695
SLC43A1	1.146295	0.3992735	0.902884	0.527779
SLC43A2	2.056855	1.377495	2.945975	3.41513
SLC43A3	246.998	56.60095	261.5005	103.465
SLC44A1	31.42315	33.83985	33.80335	49.4664
SLC44A2	37.25305	21.86145	41.337	26.0203
SLC44A3	3.980925	1.76248	2.41987	1.406155
SLC44A4	0.073233	0.10845045	0.0791142	0.0530144
SLC44A5	0.0193206	0.01789905	0	0.005
SLC45A1	0.327669	0.213917	0.1094185	0.08788625
SLC45A2	0.0102847	0.01786475	0.01926885	0.0194476
SLC45A3	10.7691	6.158935	5.541535	4.418625
SLC45A4	3.45553	4.513665	2.63823	3.007105
SLC46A1	8.340595	6.439655	10.5535	11.1017
SLC46A2	0.12339295	0.0588274	0.1109087	0.0881778
SLC46A3	2.49227	2.245295	3.563515	3.39667
SLC47A1	0.1085137	0.1418213	0.1480275	0.1830945
SLC47A2	0.025756	0.09089295	0.00601335	0.02967935
SLC48A1	4.98622	6.265635	5.656065	8.55144
SLC4A1	0.1493675	0.1961665	0.174173	0.1572315
SLC4A10	0	0	0.005	0.01
SLC4A11	7.25062	3.80382	9.80917	8.086975
SLC4A1AP	15.03595	9.04292	20.6531	14.52855
SLC4A2	49.9677	37.6411	59.51175	53.9137
SLC4A3	4.40012	2.042765	1.893205	1.237485
SLC4A4	0.1218385	0.0706565	0.06481455	0.03890615
SLC4A5	1.342635	1.644105	2.1065	2.894265
SLC4A7	6.89281	5.10565	9.80355	9.86385
SLC4A8	0.650494	0.9194875	0.532554	0.832607
SLC4A9	0.01629325	0.04155445	0.01638085	0.0220805
SLC50A1	27.94535	33.94935	23.53795	20.6258
SLC51A	0.1759165	0.227519	0.1549694	0.195113
SLC51B	0	0	0	0.0199726
SLC52A1	0.198351	0.2047745	0.160482	0.1773785
SLC52A2	47.54205	52.76875	34.19995	37.70475
SLC52A3	0.669377	0.525859	0.518534	0.3400045
SLC5A1	0.0293451	0.0186385	0.0156656	0.01417765
SLC5A10	1.415595	1.085095	1.98024	1.62596
SLC5A11	0.0141087	0.06897975	0.0194776	0.0331861
SLC5A12	0.0152961	0.02454375	0.01978735	0.0130231
SLC5A2	0.09190645	0.111208	0.11163985	0.1850465
SLC5A3	1.562415	4.01889	1.567595	2.04323
SLC5A4	0.00592025	0.0145697	0.03353955	0.0214585
SLC5A5	0.2508	0.269078	0.1920375	0.2183465
SLC5A6	22.0994	12.43235	22.53555	18.38525
SLC5A7	0.005	0.00803575	0	0.005
SLC5A8	0	0.005	0	0
SLC5A9	0	0.0142186	0	0.005
SLC6A1	0	0.01	0	0.005
SLC6A1-AS1	0	0	0	0
SLC6A10P	2.599195	2.9927	1.57565	1.676495
SLC6A11	1.67897	0.428725	1.531365	0.862487
SLC6A12	0.127561	0.09091495	0.1645835	0.07983525
SLC6A13	0.01506985	0.0667815	0.1591875	0.2051835
SLC6A14	0.0858908	0.12379	0.146462	0.10013415
SLC6A15	25.2964	6.730335	34.825	16.77225
SLC6A16	0.0335205	0.03942195	0.0136102	0.005
SLC6A17	0.4205965	0.3692405	0.282971	0.2803725
