SUM149_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
SECISBP2	15.01295	21.25415	0.501537073500248	0.0105794794231413
SECISBP2L	3.94906	5.197255	0.396240558117786	0.0251131782195009
SECTM1	25.7294	32.8554	0.352712692052344	0.106288499622104
SEH1L	57.39135	69.1878	0.269684356569569	0.0407671940031675
SEL1L	8.53311	13.9987	0.714149305434825	0.0106849787075242
SEL1L3	7.601035	12.04095	0.663681438940892	0.0128063548618903
SELK	15.05215	25.40715	0.755264981266116	0.117691038302725
SELM	9.12419	16.73285	0.87491479696292	0.0674925684535805
SELO	18.34125	23.731	0.371680930105235	0.0720587603267091
SELRC1	28.1232	16.86295	-0.737903817845898	0.00720797392828263
SELT	35.86605	62.42975	0.79961482138563	0.000937831757919119
SEMA3A	3.233705	0.5681865	-2.50875161371646	0.000312398052022136
SEMA3B	24.96285	2.207115	-3.49954894841535	0.0277195093884983
SEMA3C	1.82614	5.85223	1.6801890973513	0.0193945699919435
SEMA3F	6.09042	11.19275	0.877950916451631	0.016450724794838
SEMA4A	1.090905	0.06033675	-4.17634467299953	0.0420963701794181
SEMA4B	16.4976	29.45815	0.836410667933301	0.0152331875049158
SEMA4C	12.2071	6.56563	-0.894715149214092	0.0513291576431315
SEMA4D	7.608005	4.679695	-0.701103689388985	0.0117831697153995
SEMA4F	4.176335	6.51712	0.641997118897968	0.0377552688967432
SEMA4G	1.085945	0.3832825	-1.50247100277124	0.0347325012053281
SEMA6B	6.253465	0.7656115	-3.02997139292459	0.0613662198421584
SEMA6C	0.266309	0.9611965	1.85173020947462	0.000232307583859232
SEMA7A	6.401655	12.45325	0.960005466368261	0.00591147997897302
SENP1	11.16655	5.9749	-0.902197049356981	0.00344687575341602
SENP2	13.50655	19.9247	0.560898790386524	0.023389185709486
SENP3	73.5208	56.63165	-0.376543900775679	0.0563367391913787
SENP3-EIF4A1	0.5720745	0.7916215	0.468607757482565	0.592855081194453
SENP5	9.43719	13.77265	0.545376921125683	0.0374254774120411
SENP6	18.88625	13.05695	-0.532518338628634	0.00600131947060613
SENP7	2.745755	1.18928	-1.20711448326167	0.00874844307620538
SENP8	2.317225	4.5581	0.976034441080982	0.00375622472517004
SEP15	123.8795	103.0195	-0.266020022017154	0.0273057249879055
SEPHS1	35.53	26.14315	-0.44260470608269	0.0195993930053012
SEPHS2	49.0757	81.01185	0.723124107524978	0.00442336141236934
SEPN1	50.0863	21.3656	-1.22912620794065	0.0310647133344158
SEPSECS	4.000545	2.991575	-0.419291321412644	0.0102441524317052
SEPT10	19.91735	37.4952	0.912680208977025	0.00133878621754992
SEPT11	22.5002	19.0708	-0.238572460881728	0.0298688686565341
SEPT14	0.969493	0.626713	-0.629425562251636	0.0952860968529298
SEPT2	57.1123	56.8649	-0.00626306513355567	0.920156912562051
SEPT3	0.520138	0.6852245	0.397682293952519	0.101163322196768
SEPT4	0.2020755	1.130605	2.48412865984006	0.0334515255368251
SEPT6	1.90956	1.36889	-0.480233730882256	0.0316219478007189
SEPT7	33.35095	37.9868	0.187770327711301	0.0286692917162271
SEPT7P2	2.683645	2.858065	0.090844887069046	0.184015887676996
SEPT8	13.52055	5.26407	-1.36090326111085	0.000108815195969575
SEPT9	66.9682	65.5115	-0.0317280091759236	0.662633143768456
SEPW1	88.6259	126.4245	0.512475794546928	0.0238051939702524
SERAC1	3.46667	4.56415	0.396795696589945	0.0320292303920041
SERBP1	92.26165	85.88285	-0.103361026227384	0.075014237974808
SERF2	52.1252	51.2968	-0.0231121837149145	0.621609730555133
SERF2-C15ORF63	47.67955	45.82695	-0.0571743489588786	0.565720105131742
SERGEF	5.52693	6.17049	0.158906718100303	0.267419510913447
SERHL2	0.95889	0.9854305	0.0393888005392724	0.851116323470996
SERINC1	36.3548	54.74055	0.590464071351141	0.00714652672704717
SERINC2	111.1	45.02615	-1.30302378755145	0.0210727732989913
SERINC3	54.4452	56.9983	0.0661140272808791	0.58406744832545
SERINC4	2.122235	3.171255	0.579469470871029	0.0503532241778633
SERINC5	3.76445	7.479305	0.990465119446908	0.00733879926202708
SERP1	68.8074	75.49455	0.133808768938835	0.174732222134825
SERPINA1	0.75332	0.624582	-0.270371839621764	0.303809334303771
SERPINA3	119.387	68.5558	-0.800295118646839	0.0151940258921731
SERPINA5	1.141575	0.7283455	-0.648330767129806	0.00586925661095583
SERPINB1	10.9969	19.0923	0.795894022195978	0.0146193732684338
SERPINB2	3.95839	1.381085	-1.51911164661189	0.0328507374036247
SERPINB3	4.168935	2.306775	-0.853801586343598	0.0556802146191286
SERPINB4	1.360765	0.656621	-1.05128514336469	0.0811969496379174
SERPINB5	98.47835	90.1712	-0.127139868584265	0.115115425726264
SERPINB6	60.2323	27.0666	-1.1540236767436	0.00729283729816469
SERPINB7	4.890295	1.977955	-1.30591189225547	0.00356528776247715
SERPINB8	20.6855	39.29605	0.925764471368119	0.0162968717784971
SERPINB9	0.7772635	0.5847465	-0.410592448063526	0.224669935320768
SERPINE1	0.261542	1.059307	2.01800621352183	0.53779543703896
SERPINE2	51.65695	83.9527	0.700614259970862	0.00795328557187016
SERPINF1	1.198345	1.0885325	-0.138658833287059	0.711955190741236
SERPINF2	3.42522	0.315518	-3.44040243751963	0.04740217021167
SERPINH1	133.1265	65.3944	-1.02555877893919	0.0238771035537988
SERPINI1	3.479675	27.6249	2.98894477162502	0.0155806602469723
SERTAD1	9.937325	35.5238	1.83785646158467	0.00274198166398715
SERTAD2	5.80956	7.004025	0.26975533126526	0.0897998284536173
SERTAD3	9.417555	6.450935	-0.545844273521202	0.015793008025173
SERTAD4	7.531565	5.611545	-0.424551640845545	0.0361957206394829
SERTAD4-AS1	3.87853	3.39045	-0.194033191931524	0.632677121360518
SESN1	4.530565	7.04377	0.63665682382593	0.00838493137685598
SESN2	2.748895	5.749175	1.06450314478987	0.0321898496386946
SESN3	0.1813435	2.305255	3.66812940583909	0.00120643857933148
SESTD1	5.425835	3.212845	-0.755993794505019	0.0204840700031071
SET	366.144	399.2	0.124700566078073	0.149455788668512
SETBP1	1.0167305	1.108025	0.124053111364512	0.362176458159001
SETD1A	14.26665	14.0832	-0.0186714285551443	0.810416999786179
SETD1B	5.10518	5.045785	-0.0168830943382842	0.846776568075901
SETD2	10.77035	14.2386	0.40274216797561	0.0214660964342668
SETD3	28.5996	21.02095	-0.444167098804955	0.0572316084726103
SETD4	7.701355	7.57261	-0.0243216705149753	0.81091499662765
SETD5	26.81155	20.4321	-0.392017134144457	0.0564846637461961
SETD5-AS1	12.5599	17.4409	0.473649511441086	0.0874984397371419
SETD6	20.47685	15.3951	-0.41152256083123	0.0111484672057735
SETD7	19.4187	19.3911	-0.00205197603910587	0.973291402230812
SETD8	27.34255	26.67675	-0.0355648815106649	0.574889532497766
SETD9	3.898975	3.472455	-0.167138906035392	0.192512440711506
SETDB1	11.6145	5.74877	-1.01460183111689	0.000864310029191834
SETDB2	2.056585	1.698465	-0.276019211463394	0.0601307071573892
SETMAR	10.8788	8.40373	-0.372417710926019	0.0620941259816441
SETX	13.00365	14.384	0.145548295188568	0.155508842666283
SEZ6L2	5.66402	7.148955	0.33590601137774	0.0721445717927004
SF1	98.57655	102.8205	0.0608115375158749	0.446133103703152
SF3A1	33.6042	31.93495	-0.0735053669036232	0.134758455917773
SF3A2	46.1615	47.3012	0.0351866796834041	0.801075904712089
SF3A3	86.8047	49.80305	-0.801539061418202	0.00899472267652835
SF3B1	98.51485	87.165	-0.176592255546566	0.0644533168135407
SF3B14	141.641	178.238	0.331566015017437	0.111419102006971
SF3B2	141.502	129.4705	-0.128199028705029	0.170635908377206
SF3B3	32.34975	25.5089	-0.342753874971844	0.0186452260269404
SF3B4	42.228	37.1387	-0.185276603742754	0.231589707694367
SF3B5	134.6955	176.074	0.386480236008556	0.00655020555960606
SFI1	4.84849	9.176585	0.920421856555986	0.00659311248277537
SFMBT1	3.15463	1.33073	-1.24525292076048	0.00884228104450589
SFN	171.861	171.077	-0.0065963811682289	0.943839409493612
SFPQ	114.805	105.0435	-0.12819858373084	0.188059918083271
SFR1	11.21	9.9465	-0.172525417318395	0.235285071561395
SFRP1	107.3145	112.4855	0.0678940203851429	0.0566896471371122
SFSWAP	18.84605	20.2562	0.10410137801974	0.20706261344316
SFT2D1	99.7295	80.42335	-0.310405884915985	0.0125685959814728
SFT2D2	8.054455	7.10592	-0.180765526531278	0.518410416241366
SFT2D3	4.28422	6.781845	0.662645245580099	0.0661162443214616
SFTA1P	6.13446	6.64432	0.115185204323364	0.357738452549798
SFTPD	0.17955065	0.9898035	2.46275126788133	0.0242422182003332
SFXN1	35.06175	29.64775	-0.241975384374863	0.19649327964766
SFXN2	2.777905	1.77899	-0.64293886125419	0.0520963688814799
SFXN3	15.3327	6.18119	-1.31065525263907	0.00136408220383885
SFXN4	45.44855	18.7746	-1.27545209621077	0.0238302284771219
SFXN5	4.949765	4.86419	-0.0251604490277633	0.871265729412209
SGCB	4.21727	6.892945	0.708811114389255	0.0591082064664797
SGCE	39.8244	21.2745	-0.904527400431938	0.00595031761408318
SGK1	11.431	10.4704	-0.126635059564913	0.098044845188794
SGK196	7.09877	5.043105	-0.493256808040417	0.169052858598015
SGK223	5.31808	5.75255	0.113296138263518	0.425691304594181
SGK3	0.856073	3.850705	2.169316873376	0.0159546717838253
SGK494	3.446655	2.674525	-0.365914207140707	0.0678110260786453
SGMS1	4.015475	6.54083	0.703903060797451	0.0234767679907932
SGMS2	4.385915	7.69967	0.811918762160749	0.00852888861373156
SGOL1	11.3589	10.3118	-0.139526942851428	0.082238273868002
SGOL1-AS1	9.891575	10.52157	0.0890778361724426	0.560903028227401
SGOL2	9.84339	17.5472	0.834013677482207	0.00364379073210527
SGPL1	7.12227	6.90413	-0.044877498518125	0.527198518394988
SGPP1	5.82479	8.97975	0.624469242785507	0.0190249975044362
SGPP2	8.50927	10.919	0.35973346001099	0.190902624911189
SGSH	3.875775	2.00172	-0.95324463601278	0.0611853707586652
SGSM2	11.6793	4.38352	-1.41379207328718	0.000856533491550135
SGSM3	10.70397	10.83905	0.0180923380416215	0.880391926970245
SGTA	63.10085	101.1139	0.680249992062395	0.00780130665188815
SGTB	3.572515	3.719965	0.0583489787154909	0.517489076455932
SH2B1	16.93805	12.5546	-0.432051729490258	0.14404461022723
SH2B2	2.37644	1.723935	-0.463096597705456	0.226169675618559
SH2B3	3.609255	2.25554	-0.678228204492446	0.0082559611896852
SH2D2A	3.67808	4.301125	0.225761200333069	0.295645604112891
SH2D3A	17.9494	33.35595	0.894008511367744	0.0447650288565089
SH2D4A	14.6232	14.68215	0.00580419530039536	0.526754254486225
SH2D5	2.115305	0.818832	-1.36922630738865	0.0551868893226031
SH3BGR	3.4113	3.326785	-0.0361930032399095	0.903905943261019
SH3BGRL	20.8384	11.2717	-0.886539390360934	0.0147008877561514
SH3BGRL2	2.72223	3.195375	0.231196286986839	0.0553006881368586
SH3BGRL3	121.1895	43.62565	-1.47401617542252	0.0311364588339302
SH3BP1	14.24505	3.78905	-1.91055260274458	0.0638965218789213
SH3BP2	4.502245	1.210455	-1.89509511993764	0.0471310380647397
SH3BP4	15.8155	19.0778	0.270555646529062	0.123875254296897
SH3BP5	7.031445	11.83765	0.751489600307057	0.0562600048746233
SH3BP5-AS1	0.8593285	0.4190395	-1.03612350001154	0.0233245345602537
SH3BP5L	19.96635	13.81275	-0.531570044910103	0.0560676566862349
SH3D19	12.7636	12.57125	-0.0219071929249037	0.517441847902351
SH3D21	10.260915	4.231815	-1.27781092219481	0.0290752988680278
SH3GL1	37.74555	71.82905	0.928260866409217	0.0163970959628672
SH3GL2	2.579265	38.3301	3.89344585013812	0.0136565423014573
SH3GLB1	17.24485	11.2576	-0.615266286897436	0.00582665065072664
SH3GLB2	49.4263	61.76285	0.321460414302756	0.0273613408780182
SH3KBP1	46.8754	14.84845	-1.65851866260519	0.000291029316091541
SH3PXD2A	4.56914	0.6648975	-2.7807187895903	0.00878597645180105
SH3PXD2B	4.062405	4.827895	0.249060224058633	0.0276082123359456
SH3RF1	4.56563	5.6179	0.299216996497978	0.00310706023571228
SH3TC1	2.563705	0.5522635	-2.2148015781108	0.000735292170439897
SH3TC2	0.992125	0.65704	-0.594540697180926	0.0491666432770042
SH3YL1	27.95725	38.7939	0.472607361360167	0.0363547423709708
SHANK2-AS3	0.5780475	0.6713875	0.21595762852499	0.380651750512088
SHANK3	2.14229	1.639405	-0.385981486652305	0.148908779641993
SHARPIN	19.42015	12.6025	-0.623844389737345	0.0203635193431017
SHB	2.790055	4.247385	0.6062813242744	0.016579070222355
SHC1	39.9794	25.94375	-0.623869793839951	0.00790011830208507
SHC4	1.78379	0.90201	-0.983730448387953	0.0626668276501689
SHCBP1	11.91715	19.9907	0.746289735897257	0.0107117603496355
SHFM1	264.9175	298.087	0.170190309869921	0.315587549210514
SHISA2	1.36012	2.467515	0.859324912356463	0.068941415952596
SHISA4	5.38641	1.43601	-1.90725825259322	0.0209901234593829
SHISA5	60.8206	43.0658	-0.498017417395724	0.0535189184795127
SHISA9	0.9304845	0.8159015	-0.189587125252154	0.265479029555478
SHKBP1	23.7162	19.173	-0.306796775003593	0.132936128688501
SHMT1	24.29865	33.22165	0.451247566679142	0.0207138521372813
SHMT2	88.3181	109.293	0.307419961554778	0.0568360448633249
SHOC2	9.73309	11.4758	0.237624929622347	0.199473297096961
SHOX2	1.89984	1.735225	-0.130755179641833	0.394292029552505
SHPK	12.84645	26.36115	1.03704357020891	0.00778586731295661
SHPRH	6.06011	3.491165	-0.795635437607956	0.0261032236376071
SHQ1	10.00123	13.9051	0.475436679438501	0.0210070802988004
SHROOM1	5.259825	2.150245	-1.29051374972892	0.0512967857492833
SHROOM2	4.300405	1.6811	-1.35506698951752	0.0150427045184295
SHROOM3	6.942455	5.52884	-0.328469098824145	0.0740754299523238
SIAE	10.92	19.4601	0.833546267485791	0.0600342792209538
SIAH1	18.15775	12.8596	-0.497739675451453	0.0245735928248285
SIAH2	20.8122	17.42635	-0.256159052022639	0.00298824470158553
SIDT2	1.50503	2.30317	0.613828657536017	0.0437652117361076
SIGIRR	11.0146	9.47222	-0.21764260965857	0.233325889420834
SIGLEC16	0.7949175	0.8602145	0.113891310939485	0.687725906096521
SIGMAR1	44.75435	64.4675	0.526544122778129	0.00831035671594221
SIK1	49.93275	41.56105	-0.264754260943655	0.0784627885302507
SIK2	6.35581	7.76681	0.289246176106098	0.00674065207595279
SIK3	4.08791	5.25805	0.363164426889509	0.03428136883134
SIKE1	13.27605	11.6462	-0.188966668512759	0.155406229069881
SIL1	16.0302	16.4755	0.039529823622133	0.180408447880843
SIM2	1.981265	0.6901735	-1.52139087179776	0.0293192707200274
SIMC1	5.178525	3.579505	-0.532781138478193	0.0931624567561011
SIN3A	21.3382	22.4307	0.0720361619780421	0.178496838986897
SIN3B	13.2309	12.7293	-0.055758114967999	0.162399731191303
SIPA1	5.283075	2.918015	-0.856390591514161	0.00808640360970625
SIPA1L1	10.032855	6.391965	-0.650400791233077	0.035377523158786
SIPA1L2	4.18915	14.3959	1.78092853732578	0.00321730842328117
SIPA1L3	4.401035	5.43032	0.303194371164215	0.0945298907400309
SIRPA	1.625595	0.563607	-1.52820643464608	0.00708367159458294
SIRPB1	1.65798	0.5709305	-1.5380395633642	0.0733278188964626
SIRT1	8.357955	15.6859	0.90824641196977	0.0041897517417251
SIRT2	9.328255	11.4466	0.295240004039098	0.154379319060103
SIRT3	7.35326	7.87732	0.0993208861321832	0.0408659676863044
SIRT4	0.168661	2.18606	3.6961346801781	0.102769567043198
SIRT5	11.6376	5.76212	-1.01412195366897	0.0335596965803223
SIRT6	13.1436	18.8672	0.521519854217873	0.00560820431118327
SIRT7	30.95195	46.11785	0.57529495320196	0.0179481077135265
SIVA1	106.8615	102.00415	-0.0671143244357458	0.535975127971427
SIX1	10.26375	7.62475	-0.428795995000703	0.0610388812525325
SIX2	3.36953	1.892085	-0.832570468903392	0.0349507049208504
SIX4	7.112195	7.207365	0.0191770289994858	0.77867365928247
SIX5	4.95346	2.962275	-0.741731024101892	0.215261936607057
SKA1	13.0495	20.2313	0.632594495877272	0.036503761855857
SKA2	18.8086	21.15425	0.169555070236937	0.0508647839237703
SKA3	19.08415	16.6253	-0.198994556981506	0.110112369352127
SKAP2	8.14438	9.018805	0.147131411553411	0.26554702931387
SKI	14.8237	16.9194	0.19077281844253	0.116528208305236
SKIL	10.037705	12.45795	0.311637235092784	0.0619237288251014
SKIV2L	26.47085	16.8898	-0.648252277044229	0.0143556556373827
SKIV2L2	37.4936	25.39565	-0.56206295452927	0.0255673857611458
SKP1	116.2455	240.125	1.0466107450107	0.00315369135338031
SKP2	16.09765	14.0621	-0.195038034171974	0.0365736475328165
SLAIN1	5.470215	9.879105	0.852782808943079	0.00239372608458302
SLAIN2	4.80057	5.276935	0.13649449717579	0.0553001806417881
SLBP	91.70335	78.2467	-0.228944528967202	0.0332431708016879
SLC10A3	57.94395	67.87195	0.228157427666219	0.0366186366146035
SLC10A7	1.719675	1.13626	-0.597842945559352	0.0641965629699398
SLC11A2	12.9294	10.234775	-0.337175940504723	0.0580473226521959
SLC12A2	5.804745	18.21845	1.65009562529344	0.000646116501428155
SLC12A4	7.92884	10.08261	0.346687427202784	0.030169105528592
SLC12A6	5.7076	9.97251	0.805072433576698	0.00738812610297716
SLC12A7	4.54894	5.519535	0.279016324736635	0.0270686885378936
SLC12A8	4.7948	0.9420025	-2.34766784525867	0.000310148197887138
SLC12A9	8.349605	9.763585	0.225703026122003	0.118773645867925
SLC13A3	2.272985	3.31313	0.543606649258943	0.137050716440361
SLC15A4	10.76085	13.23835	0.298931277947125	0.020636438032983
SLC16A1	69.59415	87.46845	0.329796688554845	0.0227258711925957
SLC16A10	0.991727	0.776449	-0.353051867711465	0.126751430846706
SLC16A13	14.60125	13.32865	-0.131561218601518	0.254090980171389
SLC16A14	3.59107	0.3854155	-3.21992727761452	0.00866207396931201
SLC16A2	1.185735	0.363483	-1.70582182150553	0.146224799752711
SLC16A3	362.996	552.8205	0.606857464877797	0.0243382720098786
SLC16A4	2.226735	0.9403235	-1.24370079717195	0.0378282093414149
SLC16A5	13.22505	5.2017	-1.34621807516427	0.0491482919089709
SLC16A7	1.404865	0.4187945	-1.74611710115373	0.000144350107744541
SLC16A9	4.13326	0.06960915	-5.89185934986599	0.0164952620133632
SLC17A5	7.174145	5.590435	-0.359846358907314	0.103661482001649
SLC17A9	2.85015	0.279626	-3.3494674328172	0.0487962752956214
SLC18A2	1.883825	1.485995	-0.342235688850978	0.182637201886083
SLC18B1	19.4618	12.59285	-0.628040320362789	0.0127692668518983
SLC19A1	20.5523	8.00941	-1.35953197648367	0.042180153381688
SLC19A2	6.650805	5.935025	-0.164274865156925	0.251054022941836
SLC1A1	5.162635	4.694435	-0.137156070315237	0.0068035532391286
SLC1A3	1.057315	2.52365	1.25510658478774	0.0139551368513733
SLC1A4	4.722025	7.42058	0.652126274046224	0.0218736322027934
SLC1A5	87.6372	93.58385	0.0947161906842891	0.221949283845778
SLC20A1	102.609	54.2712	-0.9188985637632	0.0152293888902015
SLC20A2	23.274	28.7283	0.303753442071115	0.0068842655854668
SLC22A15	2.506655	1.041017	-1.26776981818872	0.017219015557834
SLC22A18	5.76986	6.461185	0.163262469911618	0.394111423873465
SLC22A18AS	0.9625045	0.2597595	-1.8896167729898	0.104592477678478
SLC22A23	2.983405	3.290285	0.141252715490649	0.140153040132203
SLC22A31	6.34978	2.605315	-1.28524879335922	0.0464763272969258
SLC22A4	2.64273	3.370095	0.350760223705865	0.00326148900018246
SLC22A5	12.05515	23.92125	0.988643176999015	0.046937283018047
SLC23A2	12.11275	16.377	0.435144660597632	0.00992521013823176
SLC24A1	2.592975	1.42835	-0.8602587588415	0.0694757242837073
SLC24A6	7.772965	11.0069	0.50187127807309	0.0739378286512818
SLC25A1	176.7725	168.3755	-0.070211626326792	0.48058268689639
SLC25A10	72.51105	68.0147	-0.0923542756161665	0.402838661492248
SLC25A11	58.32065	54.72575	-0.0917869777504815	0.404884963054962
SLC25A12	6.958125	4.47819	-0.635782856697598	0.0733708924174997
SLC25A13	23.32295	22.67455	-0.0406763598999275	0.452021175270479
SLC25A14	8.607285	7.186625	-0.260243831582728	0.0837111287284402
SLC25A15	17.3722	9.18213	-0.9198797043481	0.0386915160221755
SLC25A16	2.662945	5.02251	0.915385899734361	0.0944085393499047
SLC25A17	19.8061	17.1541	-0.207391392474435	0.132557546726399
SLC25A18	3.762975	0.7615235	-2.30491324171851	0.00019762503809359
SLC25A19	16.2222	19.04245	0.231249621354657	0.149612431100132
SLC25A20	2.78824	4.68587	0.748962182409022	0.126955578897839
SLC25A22	24.504	27.3503	0.158539385690026	0.28152801709476
SLC25A23	10.31865	19.2811	0.901933126884717	0.00183726885079562
SLC25A24	30.7367	12.26705	-1.32517393146272	0.0145543323058656
SLC25A25	8.49943	10.084825	0.246748051675745	0.00547860003924885
SLC25A26	14.107	10.54615	-0.419694794759166	0.0593630010031725
SLC25A27	1.722845	1.29478	-0.412085925741784	0.213865974440024
SLC25A28	17.84535	12.27635	-0.539666514286332	0.0766154384503359
SLC25A29	11.5868	3.11838	-1.89361353511851	0.00517319325139201
SLC25A3	440.156	680.533	0.628650187667004	0.00621257470046277
