SUM149_DMSO_12H_R	SUM149_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
WDR61	48.9566	58.4481	0.25565275975384	0.0354456894577352
WDR62	11.4522	11.0569	-0.0506778138786017	0.598437432781002
WDR66	8.107295	1.896595	-2.09580900164509	0.00179525924170942
WDR67	8.369655	6.75151	-0.30995795333124	0.0715987259285319
WDR7	4.226635	7.64646	0.855282462467207	0.0625807959675977
WDR70	5.94135	6.70624	0.174713335589591	0.330212746992524
WDR73	21.6742	25.34285	0.225600031642078	0.0326298765388139
WDR74	73.37485	39.6018	-0.889719643066424	0.0142454913500165
WDR75	41.7614	29.8453	-0.484666321718533	0.0438658306613021
WDR76	7.915935	1.322495	-2.58149749814821	0.000414077878806835
WDR77	62.45855	53.29135	-0.2289976964615	0.0184808538030553
WDR81	11.0385	7.50007	-0.557568174638431	0.1158724631265
WDR82	21.15625	19.14455	-0.144150179202007	0.0222984532283655
WDR83	8.6645	8.721945	0.0095333943420896	0.955295019169776
WDR83OS	106.714	101.41425	-0.0734890746131435	0.266325893590339
WDR85	23.5861	29.0131	0.298767566937825	0.0632862694478123
WDR86-AS1	2.9169	0.182456	-3.99881542788756	0.0684440388082099
WDR89	5.55772	5.37778	-0.0474824157569882	0.356430812045804
WDR90	9.93309	5.708475	-0.799137197327925	0.0619422051354026
WDR91	1.705705	2.87258	0.751978916264623	0.021346298873903
WDR92	11.0947	8.30875	-0.417167303782287	0.0671124929254309
WDSUB1	6.150685	4.256945	-0.530928641398379	0.137993914349924
WDTC1	10.8004	11.62315	0.105916363222787	0.0708611551210438
WDYHV1	16.83365	10.9799	-0.616483111711523	0.0422092002168226
WEE1	15.92235	7.893525	-1.01231166932469	0.0522496091136513
WFDC2	121.909	97.10655	-0.328164121412455	0.079642495222726
WFDC3	1.93631	0.8309875	-1.2204112634163	0.0350516153347691
WFS1	7.058535	8.681805	0.29862623592426	0.000658854414944318
WHAMM	4.686465	7.31723	0.642797499052054	0.00711930585661087
WHAMMP1	5.57961	8.672995	0.636365992813426	0.0919768955074509
WHAMMP3	1.298405	1.54227	0.248314894459188	0.0707000341706043
WHSC1	51.60145	26.47925	-0.962549346192334	0.0067794339580946
WHSC1L1	14.0921	8.187645	-0.783366161154639	0.00257459845091271
WIBG	31.6132	23.22305	-0.444969616287042	0.0196052211769914
WIPF1	6.69188	1.224095	-2.45069604737515	0.000570325424583101
WIPF2	7.807135	12.0701	0.62857250687359	0.00890882364918829
WIPI1	5.94723	4.954365	-0.263517711493868	0.0176247715804405
WIPI2	13.796	14.06575	0.0279364467492373	0.168790545766491
WISP2	1.63061	0.5850435	-1.47879596459171	0.106763376127466
WIZ	13.549	7.08431	-0.935487126688033	0.0618848793565608
WLS	18.23995	10.6463	-0.776749649371612	0.0136320917820014
WNK1	33.94405	48.41335	0.512246217225613	0.0590009208661448
WNK2	4.497395	1.6729	-1.42673839070156	0.0722620839073094
WNK4	0.744233	1.30931	0.814980451293484	0.124437408630124
WNT10A	3.205015	0.9321495	-1.7816978480478	0.00394383768351166
WNT10B	0.5287025	0.0876806	-2.59212657276673	0.0214597500705751
WNT11	4.05679	0.75141	-2.43266640221553	0.0909704883469582
WNT3	4.35976	1.548375	-1.49349379917524	0.093103851517033
WNT7B	2.5121	3.808815	0.600448320473107	0.0302256361285336
WNT9A	0.9193775	4.94317	2.4267072583859	0.0555576160767039
WRAP53	24.5437	36.7327	0.581712189947066	0.00204111598140475
WRAP73	15.6852	15.09715	-0.0551276978165546	0.342177628047585
WRB	17.40255	15.42215	-0.174294814819804	0.169922927151011
WRN	6.112805	6.014125	-0.0234796917269191	0.726814400055648
WRNIP1	61.18595	59.08055	-0.0505171512626916	0.379770951832413
WSB1	13.31335	29.22885	1.13451942973601	0.00146869112568908
WSB2	22.79545	10.6616	-1.09632192797004	0.000841468030563974
WT1	3.866035	1.179035	-1.71324815284043	0.0670767483224946
WTAP	78.2776	85.74865	0.131514434672553	0.157671171417512
WTIP	1.956655	0.822555	-1.25020534774466	0.238923880548898
WWC1	8.883275	8.312515	-0.0958066146540291	0.130729092852349
WWC2	9.305955	7.16131	-0.37793069067683	0.0433754610418142
WWC3	6.601995	9.11289	0.465006607150921	0.00956231019144646
WWOX	7.382635	7.14376	-0.0474522200977077	0.55277557049291
WWP1	18.5115	18.05985	-0.0356358922974336	0.0961706866197915
WWP2	10.09825	11.27285	0.158747004131681	0.252341604299347
WWTR1	25.1002	24.50715	-0.0344961404947913	0.509084422113764
XAB2	26.32375	26.26135	-0.00342394377140497	0.967100921616378
XBP1	31.91955	24.06495	-0.407506886867793	0.0745265875574905
XDH	2.44624	1.20232	-1.02474502978237	0.0606371348426956
XIAP	3.42637	2.907885	-0.236710735508502	0.118672623334137
XK	2.176825	0.958675	-1.18311171478064	0.00124459261814299
XKR8	8.23636	8.84089	0.102184721444355	0.13679841660437
XPA	8.89313	18.32485	1.04303820880663	0.00209496962701882
XPC	16.8319	27.82605	0.725238089289464	0.0121515645722922
XPNPEP1	25.7234	21.05365	-0.289010973896495	0.0310647315632905
XPNPEP3	8.17262	9.2557	0.179543448418732	0.0568585827611402
XPO1	131.779	89.8667	-0.552261953158163	0.0345573132677199
XPO4	9.369885	4.28872	-1.12748421224252	0.0125017852802382
XPO5	45.78705	29.18725	-0.649601329404712	0.0037570158930592
XPO6	60.6877	57.80595	-0.0701861472215258	0.282171208801879
XPO7	38.9917	17.6302	-1.14511821527024	0.000389498280066371
XPOT	76.34395	26.9047	-1.5046556126889	0.00353015914239928
XPR1	6.506295	11.51405	0.823487240529294	0.0544967821285766
XRCC1	15.94885	9.458885	-0.7537103656286	0.00958385018646126
XRCC2	12.40895	7.059635	-0.813715545294753	0.0181280022096893
XRCC3	19.2828	15.7103	-0.295603826139385	0.0670206679682189
XRCC4	11.1074	3.98269	-1.47970605844949	0.0330779204654655
XRCC5	186.3925	108.0405	-0.786771588857442	0.00314522535128192
XRCC6	374.4715	365.241	-0.0360071996577767	0.613056370194038
XRCC6BP1	7.98308	8.51848	0.0936505565937271	0.403145533762025
XRN1	3.352205	2.9139	-0.202159010529677	0.17082670069532
XRN2	103.973	91.884	-0.178323365655201	0.089010723168947
XRRA1	4.91038	5.887145	0.261733486748106	0.0405667750219434
XXYLT1	14.1411	14.7215	0.0580303295963359	0.427199496704094
XYLB	3.29131	1.29113	-1.3500276479998	0.0369062717070067
XYLT2	7.789785	5.595795	-0.477240399254488	0.0701343060014369
YAE1D1	14.43155	16.43025	0.187128173517484	0.243400185256271
YAF2	6.095055	5.207225	-0.227124493597611	0.120944735672484
YAP1	24.73805	13.4826	-0.875633048696312	0.00253469024316846
YARS	70.6469	58.41815	-0.274209584925682	0.0322264978241882
YARS2	19.4201	12.9841	-0.580804613366303	0.0343308624057513
YBEY	5.991645	5.01471	-0.256785875452476	0.218265886585638
YBX1	1048.69	1075.76	0.0367679809584672	0.131583173918054
YDJC	45.54605	35.7482	-0.349455340257708	0.139865637072524
YEATS2	13.2515	17.3094	0.385400042678673	0.0605109961775395
YEATS4	20.9236	15.86115	-0.399633718862449	0.073663095466926
YES1	42.6295	42.03325	-0.0203211244691557	0.710508548265116
YIF1A	88.88945	90.23345	0.0216501466133378	0.738319145272841
YIF1B	14.20835	18.77565	0.402123827981723	0.0398859397757924
YIPF1	12.50925	19.9681	0.674701769927487	0.0108181590650808
YIPF2	29.80465	32.1192	0.107898528132108	0.492113588045564
YIPF3	53.5466	86.45885	0.691218674511535	0.04001733969975
YIPF4	15.6067	13.55475	-0.203367010331289	0.256828424523306
YIPF5	12.9836	16.3181	0.329782627716489	0.0818968499327032
YIPF6	14.7144	11.9504	-0.300169807147895	0.0299377066353345
YJEFN3	4.242935	3.70093	-0.197174728785379	0.604222084365913
YKT6	43.49195	64.2949	0.563955909878165	0.0484649491932041
YLPM1	12.4799	8.77361	-0.508363891140424	0.00464851077785907
YME1L1	28.58735	31.5198	0.140881489882709	0.127939427997248
YOD1	8.89911	8.83008	-0.0112345506967124	0.882546103974741
YPEL1	0.7499365	1.523935	1.02296102188039	0.0756068579860683
YPEL3	7.426325	6.429275	-0.207992392985553	0.170117592157785
YPEL5	8.520245	12.8223	0.589688247668768	0.00262868840210062
YRDC	31.4486	21.69285	-0.535776187660746	0.044219915414245
YTHDC1	17.7884	19.50965	0.13325114503927	0.0631276466790992
YTHDC2	9.407215	5.461075	-0.784582706930599	0.00172602863558882
YTHDF1	43.3577	38.8868	-0.157007707854013	0.155824673157827
YTHDF2	53.6266	55.2131	0.0420618176813574	0.314390213614853
YTHDF3	13.77025	17.50885	0.346529577173931	0.0938295330732004
YWHAB	117.479	104.531	-0.168472035018952	0.0632572568626614
YWHAE	616.5635	587.2735	-0.0702169462840589	0.213573324430517
YWHAG	65.56485	82.55	0.332345636903933	0.00173014885652308
YWHAH	75.3833	80.8147	0.10037278741476	0.034972475229349
YWHAQ	421.204	430.3985	0.0311539127996671	0.32724358992599
YWHAZ	401.3755	451.242	0.168948797767212	0.0868697813234092
YY1	41.1509	32.9411	-0.321035252087946	0.0123107758062999
YY1AP1	13.6311	17.65785	0.373407703570616	0.0583299800478107
YY2	4.36846	2.451485	-0.833468846253938	0.00283891362605555
ZADH2	14.8508	7.888285	-0.912757068219141	0.0481942436825652
ZAK	31.6113	16.66535	-0.923588749868697	0.00266296643470915
ZBED3	0.874625	0.547538	-0.675705493042423	0.198635218124755
ZBED4	9.565135	7.786995	-0.296718630644594	0.0118946552568823
ZBED5	17.78655	30.5984	0.782669513095305	0.0375700027587383
ZBED6	3.92685	11.4386	1.54246609242138	0.0946806271223334
ZBTB1	8.67679	7.211525	-0.266857038551867	0.0547608216536476
ZBTB11	11.36715	17.7417	0.642273671018779	0.0121526181506179
ZBTB12	5.0874	1.862545	-1.449653249243	0.0535047111740794
ZBTB14	6.356685	2.818285	-1.17345708666721	0.00544360262955168
ZBTB16	2.209335	0.185144	-3.57689248850902	0.00168913978520204
ZBTB17	8.06367	9.37112	0.216784884747511	0.161825811200657
ZBTB18	8.4771	5.629105	-0.590665246798193	0.00265848559531104
ZBTB2	18.00445	5.544175	-1.69930882726307	0.00183902232768978
ZBTB21	2.993195	3.969955	0.407436384036759	0.0258977908400048
ZBTB22	6.217045	11.96705	0.944766630560967	0.00812928808365214
ZBTB24	8.55688	4.513435	-0.922859028010155	0.00696715072365479
ZBTB25	7.11418	5.77274	-0.301441228450349	0.246729540089492
ZBTB26	7.83457	6.305425	-0.313260479861383	0.314471710287708
ZBTB3	1.5724	2.50311	0.670753423257258	0.113263222398175
ZBTB33	7.496625	5.040555	-0.572658643540875	0.0641460106972399
ZBTB34	3.475435	3.44736	-0.0117015989422092	0.901631719328907
ZBTB37	1.30559	1.968705	0.592545034910595	0.0807739560579114
ZBTB38	20.17755	7.49995	-1.4277981273301	0.000893387866121747
ZBTB39	3.795165	2.03866	-0.896541421951858	0.037163192969374
ZBTB4	12.01495	6.44798	-0.897911470619577	0.0525352423299169
ZBTB40	5.042805	7.272875	0.528299341831354	0.0115659521512202
ZBTB41	5.199345	6.567025	0.336910059723814	0.22563884822298
ZBTB42	1.65878	1.113835	-0.574587025591474	0.0161927251049434
ZBTB43	4.79499	7.137715	0.573934491043493	0.0544899809205111
ZBTB44	1.848985	2.13425	0.206995658430769	0.0407675186858705
ZBTB45	7.85895	6.972735	-0.172611920381056	0.404253699246365
ZBTB46	1.404805	0.735954	-0.932682384716778	0.00542114593202951
ZBTB47	2.185275	0.334211	-2.70898371998683	0.0528402230867738
ZBTB48	5.59274	7.667275	0.455158662847416	0.133408168346191
ZBTB49	1.59782	1.64148	0.0388922792512961	0.709245240762348
ZBTB5	2.602085	3.72633	0.518087353481461	0.0295511749881738
ZBTB6	7.47483	6.19155	-0.271740147832892	0.203676002393691
ZBTB7A	10.67525	8.037205	-0.409504070808802	0.0764917108474223
ZBTB7B	11.22075	8.41698	-0.414794515163367	0.0430837435708221
ZBTB8A	2.07289	1.31753	-0.653807748180675	0.0466341875675336
ZBTB8OS	41.06585	38.4424	-0.0952407520433351	0.238658408472311
ZBTB9	8.12124	7.108775	-0.192099050798081	0.160078134529428
ZC2HC1A	3.59717	4.76297	0.404999119836555	0.0469252049870657
ZC2HC1C	3.168355	3.417955	0.109399410954265	0.248322491360754
ZC3H10	2.86127	6.66263	1.2194361356296	0.0262668787877617
ZC3H11A	27.0449	32.0052	0.242949760953473	0.0123844080160801
ZC3H12A	12.45615	21.81175	0.808247301989134	0.0187314605981562
ZC3H12C	6.252195	3.72713	-0.746297635062604	0.00951045802428129
ZC3H12D	1.0229465	0.8395655	-0.285015905500446	0.236439976986818
ZC3H13	14.54805	16.7506	0.203386983979045	0.0614687916692274
ZC3H14	26.8191	25.0789	-0.0967867531908193	0.406182121621607
ZC3H15	96.5016	108.383	0.16751371840904	0.0381122053453654
ZC3H18	50.0944	48.8122	-0.0374075586097105	0.679378735456301
ZC3H3	6.01039	5.345755	-0.169064887754955	0.404858149405423
ZC3H4	12.8245	8.448935	-0.602061175062367	0.0366951852366268
ZC3H7A	11.61055	11.0473	-0.0717425024889925	0.31309267727469
ZC3H7B	22.9245	9.23064	-1.31238768322839	0.018782558548307
ZC3H8	16.6321	19.0186	0.19344071273061	0.185942528275824
ZC3HAV1	7.97822	7.865095	-0.0206027147906178	0.742561605867413
ZC3HAV1L	3.78068	3.224925	-0.229380134447883	0.31066708829912
ZC3HC1	14.07965	9.379045	-0.586098534902846	0.0751730044328008
ZCCHC10	7.9229	5.061855	-0.646362412022692	0.00173809619575945
ZCCHC11	12.1574	8.75707	-0.473314575857334	0.0599944562429083
ZCCHC14	14.1217	15.5109	0.135368625592436	0.0901221015738064
ZCCHC17	54.30065	58.902	0.117347153414687	0.268167575406186
ZCCHC2	4.88931	5.89894	0.27082485478185	0.0842920395369703
ZCCHC24	1.875615	6.133925	1.70944680476969	0.0088436997036238
ZCCHC3	4.331235	2.41369	-0.843538054081662	0.0128687715730996
ZCCHC4	3.17315	1.703025	-0.897816107835783	0.022097968324768
ZCCHC6	7.92334	11.93185	0.590637129772918	0.0441561552402382
ZCCHC7	5.75791	4.57256	-0.332543137999998	0.0718782647171581
ZCCHC8	9.31864	6.38106	-0.546323318000286	0.00963064953165359
ZCCHC9	20.09435	16.08405	-0.321159184595882	0.0634661620690036
ZCRB1	44.9802	29.83275	-0.592393103671427	0.0216973438032564
ZCWPW1	1.85363	1.18746	-0.642474382162419	0.157541153650979
ZDBF2	3.08582	4.4324	0.52243417261002	0.197643900639815
ZDHHC1	3.18839	1.922775	-0.729638158100769	0.155536652165408
ZDHHC11	2.1896	1.497335	-0.548270306949709	0.0923408859026728
ZDHHC12	65.6722	81.89375	0.318470565967203	0.192926981499938
ZDHHC13	9.835575	9.951785	0.0169459208608289	0.897666195618201
ZDHHC14	5.646135	4.543315	-0.313518289560659	0.0695080194260642
ZDHHC16	43.28155	59.5284	0.459825952312494	0.0448338037916949
ZDHHC17	5.414435	6.08934	0.16947506899967	0.0388842280835741
ZDHHC18	20.384	18.3774	-0.149504511424654	0.1348077511889
ZDHHC2	8.562145	4.426535	-0.951794439068452	0.00514719433611378
ZDHHC20	23.7451	20.069	-0.242661100219326	0.229605355179647
ZDHHC21	10.3385	9.431495	-0.132468504191818	0.261278562091606
ZDHHC23	8.040185	4.26321	-0.91528857509073	0.000303060572942007
ZDHHC24	20.97765	32.4821	0.630791836688554	0.0205404691823808
ZDHHC3	7.22121	7.730625	0.0983444586779876	0.120846325492384
ZDHHC4	25.04745	21.7691	-0.202381971361752	0.0982823007919551
ZDHHC5	44.3526	46.79315	0.0772786712220759	0.0360095612354923
ZDHHC6	32.64745	19.98655	-0.707940850137448	0.0138684315235171
ZDHHC7	18.4558	22.9878	0.316794127345983	0.0454742957675774
ZDHHC8	15.3984	7.659065	-1.00754026542369	0.0816889570549457
ZDHHC9	12.7195	10.32845	-0.300418195922866	0.0169020076755496
ZEB1-AS1	2.530055	2.92732	0.210411715068262	0.0699808689936885
ZER1	10.3275	20.92375	1.01865037750788	0.00354222385786131
ZFAND1	54.2885	52.41155	-0.0507618471795825	0.316031630665898
ZFAND2A	18.38845	18.45285	0.00504377724271776	0.95571838822283
ZFAND2B	13.2823	19.1592	0.528532332625774	0.0591869275811683
ZFAND3	22.47975	34.2428	0.607174683050475	0.0218041385220381
ZFAND4	0.685426	0.896432	0.387193231670664	0.309564762765419
ZFAND5	33.4804	52.70045	0.654498516552575	0.0080759873182526
ZFAND6	51.85875	81.49625	0.652146244161701	0.00255554503116038
ZFAS1	228.0275	263.7275	0.209840191892183	0.0623249965731712
ZFAT	2.29385	2.75498	0.264270792101817	0.115074481613274
ZFC3H1	6.729695	9.134615	0.440802803145687	0.0198972909470588
ZFHX3	3.302475	2.11928	-0.639973430530366	0.0108917480111686
ZFP1	4.80735	3.86448	-0.314967543158685	0.0381576415677329
ZFP106	8.81122	9.935685	0.173277646936553	0.234246524488796
ZFP112	1.237635	0.6331965	-0.966860715423318	0.164579298971401
ZFP28	2.072005	2.616105	0.336392961584348	0.250144015846615
ZFP3	1.23139	2.23584	0.860529192769956	0.00940437716954838
ZFP30	3.42153	2.479565	-0.464554551934965	0.140557517459709
ZFP36	11.8783	25.7277	1.11499411395502	0.00388984758566549
ZFP36L1	10.37181	8.75023	-0.24527483915177	0.111355448549348
ZFP36L2	48.68995	38.911	-0.323445961516778	0.0505883801975072
ZFP37	1.715325	0.4283055	-2.00176983897347	0.00475546810121026
ZFP41	4.34356	5.41677	0.318554867817933	0.0888571023731969
ZFP62	5.267185	4.01388	-0.39203464618157	0.112677145807351
ZFP64	24.0488	8.47364	-1.50491116475616	0.0010610682013333
ZFP69	5.82271	4.492485	-0.374177080437866	0.0882874595541125
ZFP69B	2.50872	2.366515	-0.0841873929930235	0.564941038000325
ZFP82	3.97244	2.521465	-0.65576322953069	0.0950849380781976
ZFP90	9.83307	8.813015	-0.158006252614958	0.114795197965116
ZFP91	40.64345	27.1225	-0.583532705648742	0.00311225759717195
ZFP91-CNTF	1.0633195	1.0890035	0.0344334362645831	0.904997885841676
ZFPL1	18.1034	19.56905	0.11231304517832	0.388900226621038
ZFPM1	2.472055	2.6103	0.0785047825991585	0.676352339280329
ZFR	25.55485	22.17905	-0.204399551579268	0.127826410968307
ZFX	8.35296	6.882545	-0.279345391799953	0.106875359176481
ZFYVE1	1.830365	6.804095	1.89427191384303	0.0132046153278422
ZFYVE16	8.20259	7.650855	-0.100458537106231	0.28354570348427
ZFYVE19	11.217	13.8258	0.30167608427211	0.0738695410437306
ZFYVE20	9.450805	5.92447	-0.673751123307089	0.0121795847424935
ZFYVE21	16.36935	12.8569	-0.348454207678131	0.00881059361051563
ZFYVE26	3.41887	3.46495	0.0193149676983712	0.279312500276059
ZFYVE27	20.542	24.403	0.248481865970005	0.198535804845389
ZFYVE9	9.88917	4.52879	-1.12672379721698	0.0123664038942112
ZGLP1	1.049715	0.882832	-0.249786857057376	0.0225484849618317
ZGPAT	29.2036	38.4752	0.39778260126971	0.0851611267429513
ZHX1	13.72955	9.259485	-0.568280480371367	0.00110321681558318
ZHX1-C8ORF76	2.38927	3.47981	0.54243864100292	0.160444616026791
ZHX2	3.113145	0.38678	-3.00878767277214	0.0304391726693435
ZHX3	4.18018	4.590325	0.135031235040091	0.123170697858614
ZIC1	2.11918	0.9353035	-1.17999964189519	0.0509649159749498
ZIC4	1.520675	0.8479095	-0.842729657131852	0.0127277811161673
ZKSCAN1	8.06903	11.9192	0.56282024862823	0.0308800607006575
ZKSCAN2	2.780285	6.465895	1.21761730209815	0.0224990622889654
ZKSCAN3	2.549405	3.50948	0.461096703135794	0.0188145867006201
ZKSCAN4	3.83952	3.16485	-0.278788838933556	0.0868586701888682
ZKSCAN5	3.99877	8.667295	1.11602550596598	0.00980216653456861
ZKSCAN7	0.5827915	1.023496	0.812453723073674	0.116213370887471
ZKSCAN8	10.03712	11.1643	0.153547428111932	0.175564323352051
ZMAT2	53.2187	65.6087	0.301953865836471	0.112708561882043
ZMAT3	1.947905	3.91115	1.00566954881515	0.036887340806222
ZMAT5	9.76741	17.8642	0.871023346029542	0.0845689184612761
ZMIZ1	6.955455	6.306625	-0.141276742334499	0.285329741243732
ZMIZ2	20.37	26.0627	0.355540569252103	0.0306781989488408
ZMPSTE24	50.4898	33.5208	-0.590935382113394	0.0278822495889386
ZMYM1	11.72305	15.9062	0.440241249889282	0.0932567396328343
ZMYM2	9.349385	8.065095	-0.213179940825585	0.025825947892546
ZMYM3	15.5464	5.506895	-1.49726953556076	0.00302235910903221
ZMYM4	17.2683	12.44275	-0.472820687923024	0.00415190958278619
ZMYM5	5.99801	7.581685	0.338034589894298	0.13923032458129
ZMYM6	5.92069	5.689655	-0.0574241426111584	0.429614696540342
ZMYM6NB	17.3104	9.40554	-0.880056381511504	0.0835720682240441
ZMYND11	21.51655	8.62917	-1.31815306725773	0.0128056074744229
ZMYND19	64.74655	35.68425	-0.859515870579639	0.0639477679601514
ZMYND8	16.38835	2.98382	-2.45743819712982	0.0181272852995263
ZNF10	1.95649	5.05782	1.37024795826377	0.0334687571260351
ZNF100	2.92589	2.98461	0.028666894554778	0.882135481419385
ZNF101	4.3119	5.54374	0.362535877004969	0.103513947801903
ZNF107	5.152475	4.43487	-0.216373784558493	0.100155463741309
ZNF114	21.96295	36.60015	0.736777715193222	0.0260893662335624
ZNF117	2.91919	5.856455	1.00445952997671	0.0720603918002482
ZNF12	6.396015	6.6663	0.0597129215113768	0.543633570148091
ZNF121	11.99655	8.646545	-0.47242389271374	0.118179535266052
ZNF124	5.170365	5.65721	0.129824595271971	0.191459083265453
